EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_16_nivel_A-1h_86472600,inp10_input_17_nivel_A-2h_86472600,inp11_input_18_nivel_A-4h_86472600,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,RNA_CM,ERRO_CM,ERRO_ABS_CM,E2_RNA,E2_PERS,PERS_BASE_NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA
20,1,Treino,2025,9,3,4,0,202509030400,2025-09-03 04:00,418,9,0.609090909090909,14711,-7,347,1,13,5,6,4,668,418,413.9439595143857,-254.0560404856143,254.0560404856143,64544.47170722808,62500,418,668
20,1,Treino,2025,9,3,5,0,202509030500,2025-09-03 05:00,436,18,0.609090909090909,14708,-19,346,-1,8,9,14,16,694,436,453.26985270621,-240.73014729379,240.73014729379,57951.00381608981,66564,436,694
20,1,Treino,2025,9,3,6,0,202509030600,2025-09-03 06:00,456,20,0.8424242424242423,14705,-33,346,-1,2,2,11,17,729,456,455.6568940280533,-273.3431059719467,273.3431059719467,74716.45358239087,74529,456,729
20,1,Treino,2025,9,3,7,0,202509030700,2025-09-03 07:00,488,32,1.400757575757576,14700,-44,347,1,1,12,14,28,757,488,524.2749881618662,-232.7250118381338,232.7250118381338,54160.93113505952,72361,488,757
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,14700,-43,351,5,4,12,24,35,772,532,578.0863500166636,-193.9136499833364,193.9136499833364,37602.50364985991,57600,532,772
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,14700,-38,352,5,-10,-12,0,14,784,564,540.2494248717247,-243.7505751282753,243.7505751282753,59414.34287536497,48400,564,784
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,14701,-33,350,-1,-24,6,-6,18,793,602,644.5384599884488,-148.4615400115512,148.4615400115512,22040.82886260141,36481,602,793
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,14708,-22,328,-24,-38,-4,2,2,799,636,648.9564623392281,-150.0435376607719,150.0435376607719,22513.06319375948,26569,636,799
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,14709,-17,304,-46,-34,-2,-6,-12,801,668,685.6324384268632,-115.3675615731368,115.3675615731368,13309.6742633315,17689,668,801
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,14713,-11,287,-41,-24,-6,-8,-6,801,694,703.1701970132549,-97.82980298674511,97.82980298674511,9570.670352425363,11449,694,801
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,14715,-7,274,-30,-20,9,3,-3,797,729,823.7041482077042,26.70414820770418,26.70414820770418,713.1115314990303,4624,729,797
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,14720,0,266,-21,-13,-7,2,-6,791,757,803.4969323143728,12.49693231437277,12.49693231437277,156.1733172700144,1156,757,791
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,14725,7,266,-8,-2,-13,-20,-17,785,772,778.8201585811846,-6.179841418815386,6.179841418815386,38.19043996170616,169,772,785
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,14724,9,266,0,-1,-3,-16,-14,780,784,819.9724615752062,39.97246157520624,39.97246157520624,1597.797684381339,16,784,780
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,14719,8,266,0,0,-3,-6,-26,778,793,821.5299665006819,43.52996650068189,43.52996650068189,1894.857983550488,225,793,778
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,14713,5,271,5,6,-3,-6,-22,784,799,822.3320401099936,38.33204010999361,38.33204010999361,1469.345298994159,225,799,784
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,14707,2,292,26,21,-4,-7,-13,785,801,813.6355479435994,28.63554794359936,28.63554794359936,819.9946060301777,256,801,785
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,14706,6,304,33,11,-2,-6,-12,783,801,816.9711057856285,33.97110578562854,33.97110578562854,1154.036028298365,324,801,783
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,14707,7,321,29,13,-4,-6,-13,779,797,794.4674165152454,15.46741651524542,15.46741651524542,239.2409736560867,324,797,779
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,14710,10,329,25,7,-2,-6,-12,774,791,788.4942631434046,14.49426314340462,14.49426314340462,210.0836640702577,289,791,774
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,14713,12,332,11,5,0,-2,-8,771,785,787.2511655089293,16.25116550892926,16.25116550892926,264.1003803986121,196,785,771
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,14713,5,334,5,24,1,1,-5,765,780,782.036992741917,17.03699274191695,17.03699274191695,290.2591216881307,225,780,765
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,14710,1,333,1,23,3,4,2,757,778,792.8405221710038,35.84052217100384,35.84052217100384,1284.543029490218,441,778,757
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,14716,3,321,-13,5,8,11,12,747,784,842.099204683663,95.09920468366295,95.09920468366295,9043.858731465221,1369,784,747
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,14727,12,306,-27,-2,-5,3,7,736,785,793.7030073007625,57.70300730076247,57.70300730076247,3329.637051551847,2401,785,736
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,14732,12,295,-26,-3,-3,-8,3,726,783,789.8659429958883,63.8659429958883,63.8659429958883,4078.858674754054,3249,783,726
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,14739,14,288,-18,-7,-2,-5,-2,719,779,786.3912555941146,67.39125559411457,67.39125559411457,4541.581330551278,3600,779,719
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,14742,18,283,-12,-5,-1,-3,-11,718,774,781.4558788582345,63.45587885823454,63.45587885823454,4026.648561670937,3136,774,718
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,14747,28,279,-9,-4,2,1,-4,721,771,801.6695918331656,80.66959183316555,80.66959183316555,6507.583046529531,2500,771,721
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,14751,38,276,-7,-8,-3,-1,-4,721,765,780.0763216950508,59.07632169505075,59.07632169505075,3490.011785017124,1936,765,721
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,14758,51,274,-5,-23,-2,-5,-4,716,757,780.9911359046885,64.99113590468846,64.99113590468846,4223.847746181686,1681,757,716
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,14762,56,272,-4,-14,-2,-4,-5,699,747,768.185622482857,69.18562248285696,69.18562248285696,4786.650358340402,2304,747,699
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,14767,60,271,-3,-18,-1,-3,-8,679,736,758.8296348289524,79.82963482895241,79.82963482895241,6372.770596923891,3249,736,679
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,14774,64,271,-1,-8,1,0,-4,664,726,762.559302933163,98.55930293316305,98.55930293316305,9713.936194671003,3844,726,664
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,14786,73,272,1,-2,3,4,1,652,719,779.7664787110081,127.7664787110081,127.7664787110081,16324.27308221048,4489,719,652
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,14787,74,277,6,3,6,9,9,644,718,809.0551174208271,165.0551174208271,165.0551174208271,27243.19178680301,5476,718,644
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,14786,76,308,36,32,4,10,14,637,721,832.6580240738353,195.6580240738353,195.6580240738353,38282.06238447753,7056,721,637
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,14778,62,342,65,46,-3,1,10,629,721,797.4161271014289,168.4161271014289,168.4161271014289,28363.99186784464,8464,721,629
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,14789,62,368,60,41,-5,-8,2,618,716,764.6200710770519,146.6200710770519,146.6200710770519,21497.44524263974,9604,716,618
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,14787,55,407,65,50,-12,-17,-16,611,699,697.8226148179474,86.8226148179474,86.8226148179474,7538.166443825658,7744,699,611
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,14775,36,441,73,41,-3,-15,-23,605,679,670.1694392384655,65.16943923846554,65.16943923846554,4247.055810656052,5476,679,605
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,14765,23,459,52,23,5,2,-15,596,664,659.4546462325923,63.45464623259227,63.45464623259227,4026.492128503436,4624,664,596
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,14757,10,464,23,9,3,8,-7,587,652,633.8627056907748,46.86270569077476,46.86270569077476,2196.113184660173,4225,652,587
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,14745,-6,467,8,6,4,7,9,572,644,630.5754107541636,58.57541075416361,58.57541075416361,3431.078745018986,5184,644,572
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,14730,-28,469,5,4,1,5,13,538,637,608.3315107131136,70.33151071311363,70.33151071311363,4946.521399188818,9801,637,538
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,14725,-37,471,4,4,-1,0,7,517,629,587.3804343024921,70.38043430249206,70.38043430249206,4953.405532607401,12544,629,517
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,14720,-47,473,4,3,-3,-4,1,506,618,563.587082870839,57.58708287083903,57.58708287083903,3316.272113572882,12544,618,506
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,14718,-56,474,3,1,4,1,1,503,611,573.9620136947075,70.96201369470748,70.96201369470748,5035.607387607852,11664,611,503
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,14721,-65,475,2,0,1,5,1,506,605,561.0911026877395,55.09110268773952,55.09110268773952,3035.029595351061,9801,605,506
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,14718,-69,476,2,-4,-3,-2,-1,521,596,539.1417518342988,18.14175183429882,18.14175183429882,329.1231596172844,5625,596,521
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,14712,-74,476,1,-31,0,-3,2,550,587,534.1999634404616,-15.8000365595384,15.8000365595384,249.64115528275,1369,587,550
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,14706,-72,476,0,-34,-6,-6,-8,566,572,502.0661698432681,-63.93383015673191,63.93383015673191,4087.534638509843,36,572,566
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,14701,-88,476,0,-26,-19,-25,-28,571,538,467.3495845816238,-103.6504154183762,103.6504154183762,10743.40861640195,1089,538,571
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,14707,-80,476,0,-39,13,-6,-12,569,517,475.1865802227054,-93.8134197772946,93.8134197772946,8800.957730310889,2704,517,569
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,14724,-51,456,-20,-54,10,23,-2,563,506,487.9032025907981,-75.09679740920194,75.09679740920194,5639.528981118719,3249,506,563
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,14739,-26,423,-53,-51,8,18,12,547,503,506.6759706417968,-40.32402935820323,40.32402935820323,1626.027343681236,1936,503,547
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,14753,-4,407,-49,-21,6,14,37,534,506,530.8456815640153,-3.154318435984692,3.154318435984692,9.949724795592912,784,506,534
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,14765,20,402,-21,-8,12,18,36,521,521,583.5282796208433,62.52827962084325,62.52827962084325,3909.785752342361,0,521,521
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,14758,28,404,-3,0,14,26,40,511,550,633.6389360075618,122.6389360075618,122.6389360075618,15040.30862506684,1521,550,511
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,14749,24,439,37,33,-13,1,19,503,566,566.1371333400128,63.13713334001284,63.13713334001284,3986.297606394561,3969,566,503
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,14734,14,469,65,28,-11,-24,2,496,571,549.5254057563684,53.5254057563684,53.5254057563684,2864.969061383876,5625,571,496
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,14722,4,480,41,10,-7,-18,-17,490,569,533.1492649215422,43.14926492154223,43.14926492154223,1861.859063269435,6241,569,490
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,14711,-10,484,15,3,-4,-11,-35,484,563,518.7010186589714,34.70101865897141,34.70101865897141,1204.160695970282,6241,563,484
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,14700,-18,486,6,1,-10,-14,-32,479,547,488.9403528788624,9.940352878862427,9.940352878862427,98.81061535630855,4624,547,479
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,14700,-12,487,3,1,3,-7,-18,474,534,491.0568793402987,17.05687934029868,17.05687934029868,290.9371328295079,3600,534,474
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,14700,-6,487,1,0,0,3,-11,467,521,471.8788065215764,4.878806521576394,4.878806521576394,23.80275307497635,2916,521,467
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,14707,6,487,0,0,3,3,-4,461,511,471.8010184949675,10.80101849496748,10.80101849496748,116.6620005286295,2500,511,461
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,14718,11,486,-1,-1,2,5,8,458,503,469.3366645849915,11.33666458499147,11.33666458499147,128.5199639125998,2025,503,458
