EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7_nivel_86472000,inp05_input_7_nivel_D_1h_86472000,inp06_input_7_nivel_D_2h_86472000,inp07_input_7_nivel_D_4h_86472000,inp08_input_7_nivel_A_12h_86472000,inp09_input_8_nivel_86125130,inp10_input_8_nivel_D_10h_86125130,inp11_input_8_nivel_D_11h_86125130,inp12_input_8_nivel_D_12h_86125130,inp13_input_12_nivel_D_2h_86472600,inp14_input_13_nivel_D_4h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,9,23,0,202309092300,2023-09-09 23:00,635,-9,11.83214285714286,753,0,-3,-9,2,184,-5,-5,-5,-12,-15,562,635,562,635,nivel_conv,562,610.3769455136853,-73,-24.62305448631469,48.37694551368531,48.37694551368531,2340.328857234078,635,5329,1,Treino
4,1,Treino,2023,9,10,0,0,202309100000,2023-09-10 00:00,639,4,11.84464285714286,748,-5,-5,-10,-4,183,-6,-6,-6,-5,-10,550,639,550,639,nivel_conv,550,629.6553446762277,-89,-9.344655323772258,79.65534467622774,79.65534467622774,6344.973935488643,639,7921,1,Treino
4,1,Treino,2023,9,10,1,0,202309100100,2023-09-10 01:00,637,-2,11.84464285714286,748,0,-5,-8,2,183,-6,-6,-6,2,-10,544,637,544,637,nivel_conv,544,610.6742271743665,-93,-26.32577282563352,66.67422717436648,66.67422717436648,4445.452569299029,637,8649,1,Treino
4,1,Treino,2023,9,10,2,0,202309100200,2023-09-10 02:00,635,-2,11.84464285714286,744,-4,-4,-9,-1,183,-6,-6,-6,-4,-9,542,635,542,635,nivel_conv,542,614.7537827932333,-93,-20.24621720676669,72.75378279323331,72.75378279323331,5293.112910724972,635,8649,1,Treino
4,1,Treino,2023,9,10,3,0,202309100300,2023-09-10 03:00,634,-1,11.84464285714286,742,-2,-6,-11,-1,183,-6,-6,-6,-3,-1,545,634,545,634,nivel_conv,545,617.8451264462133,-89,-16.15487355378673,72.84512644621327,72.84512644621327,5306.4124469648,634,7921,1,Treino
4,1,Treino,2023,9,10,4,0,202309100400,2023-09-10 04:00,631,-3,11.86964285714286,737,-5,-7,-11,-4,183,-5,-6,-6,-4,-8,552,631,552,631,nivel_conv,552,611.6307966057541,-79,-19.36920339424591,59.63079660575409,59.63079660575409,3555.831903836813,631,6241,1,Treino
4,1,Treino,2023,9,10,5,0,202309100500,2023-09-10 05:00,628,-3,11.86964285714286,734,-3,-8,-14,-1,182,-6,-6,-7,-6,-9,562,628,562,628,nivel_conv,562,609.462602359147,-66,-18.53739764085299,47.46260235914701,47.46260235914701,2252.698622702508,628,4356,1,Treino
4,1,Treino,2023,9,10,6,0,202309100600,2023-09-10 06:00,625,-3,11.86964285714286,729,-5,-8,-15,-4,181,-6,-7,-7,-6,-10,577,625,577,625,nivel_conv,577,605.7133178349818,-48,-19.28668216501819,28.71331783498181,28.71331783498181,824.4546210926844,625,2304,1,Treino
4,1,Treino,2023,9,10,7,0,202309100700,2023-09-10 07:00,622,-3,11.86964285714286,724,-5,-10,-18,-4,181,-5,-6,-7,-6,-12,604,622,604,622,nivel_conv,604,604.8059014676669,-18,-17.1940985323331,0.8059014676668994,0.8059014676668994,0.6494771755876625,622,324,1,Treino
4,1,Treino,2023,9,10,8,0,202309100800,2023-09-10 08:00,618,-4,11.86964285714286,668,-56,-61,-69,-52,181,-5,-5,-6,-7,-13,618,618,618,618,nivel_conv,618,596.7887828821188,0,-21.21121711788123,-21.21121711788123,21.21121711788123,449.9157316218979,618,0,1,Treino
4,1,Treino,2023,9,10,9,0,202309100900,2023-09-10 09:00,605,-13,11.71964285714286,651,-17,-73,-83,-15,179,-5,-7,-7,-17,-23,623,605,623,605,nivel_conv,623,607.1911874607888,18,2.191187460788797,-15.8088125392112,15.8088125392112,249.9185538999214,605,324,1,Treino
4,1,Treino,2023,9,10,10,0,202309101000,2023-09-10 10:00,580,-25,10.81964285714286,640,-11,-28,-89,-8,179,-4,-5,-7,-38,-45,619,580,619,580,nivel_conv,619,611.5654255560328,39,31.56542555603278,-7.434574443967222,7.434574443967222,55.27289716289052,580,1521,1,Treino
4,1,Treino,2023,9,10,11,0,202309101100,2023-09-10 11:00,562,-18,10.49464285714286,634,-6,-17,-90,-6,178,-5,-5,-6,-43,-60,607,562,607,562,nivel_conv,607,605.883686252424,45,43.88368625242401,-1.116313747575987,1.116313747575987,1.246156383027144,562,2025,1,Treino
4,1,Treino,2023,9,10,12,0,202309101200,2023-09-10 12:00,550,-12,10.49464285714286,636,2,-4,-32,7,178,-5,-5,-5,-30,-68,593,550,593,550,nivel_conv,593,588.385929811355,43,38.38592981135503,-4.614070188644973,4.614070188644973,21.28964370574226,550,1849,1,Treino
4,1,Treino,2023,9,10,13,0,202309101300,2023-09-10 13:00,544,-6,10.49464285714286,640,4,6,-11,4,177,-6,-6,-6,-18,-61,579,544,579,544,nivel_conv,579,563.1498093248179,35,19.14980932481785,-15.85019067518215,15.85019067518215,251.2285444396311,544,1225,1,Treino
4,1,Treino,2023,9,10,14,0,202309101400,2023-09-10 14:00,542,-2,10.49464285714286,652,12,16,12,16,177,-6,-6,-6,-8,-38,568,542,568,542,nivel_conv,568,538.0686165985322,26,-3.93138340146777,-29.93138340146777,29.93138340146777,895.8877123256603,542,676,1,Treino
4,1,Treino,2023,9,10,15,0,202309101500,2023-09-10 15:00,545,3,10.46964285714286,667,15,27,33,17,177,-5,-6,-6,1,-17,560,545,560,545,nivel_conv,560,536.6937998030978,15,-8.306200196902182,-23.30620019690218,23.30620019690218,543.1789676180833,545,225,1,Treino
4,1,Treino,2023,9,10,16,0,202309101600,2023-09-10 16:00,552,7,10.46964285714286,678,11,26,42,16,176,-5,-6,-7,10,2,554,552,554,552,nivel_conv,554,549.8922480857084,2,-2.107751914291612,-4.107751914291612,4.107751914291612,16.8736257893664,552,4,1,Treino
4,1,Treino,2023,9,10,17,0,202309101700,2023-09-10 17:00,562,10,10.46964285714286,732,54,65,92,57,175,-6,-6,-7,17,18,549,562,549,562,nivel_conv,549,562.5140263435412,-13,0.514026343541218,13.51402634354122,13.51402634354122,182.628908013926,562,169,1,Treino
4,1,Treino,2023,9,10,18,0,202309101800,2023-09-10 18:00,577,15,10.44107142857143,745,13,67,93,18,174,-7,-7,-7,25,35,544,577,544,577,nivel_conv,544,618.5656573404974,-33,41.56565734049741,74.56565734049741,74.56565734049741,5560.037254620475,577,1089,1,Treino
4,1,Treino,2023,9,10,19,0,202309101900,2023-09-10 19:00,604,27,5.466071428571428,747,2,15,80,7,173,-6,-8,-8,42,59,540,604,540,604,nivel_conv,540,697.7734484936286,-64,93.77344849362862,157.7734484936286,157.7734484936286,24892.46104957168,604,4096,1,Treino
4,1,Treino,2023,9,10,20,0,202309102000,2023-09-10 20:00,618,14,2.353571428571429,740,-7,-5,62,49,173,-6,-6,-8,41,66,537,618,537,618,nivel_conv,537,571.4987336792249,-81,-46.50126632077513,34.49873367922487,34.49873367922487,1190.162625470084,618,6561,1,Treino
4,1,Treino,2023,9,10,21,0,202309102100,2023-09-10 21:00,623,5,1.766071428571429,722,-18,-25,-10,-1,173,-5,-6,-6,19,61,533,623,533,623,nivel_conv,533,567.5134867865006,-90,-55.48651321349939,34.51348678650061,34.51348678650061,1191.180770161952,623,8100,1,Treino
4,1,Treino,2023,9,10,22,0,202309102200,2023-09-10 22:00,619,-4,1.691071428571429,700,-22,-40,-45,-11,172,-6,-6,-7,1,42,529,619,529,619,nivel_conv,529,567.5996809244577,-90,-51.40031907554226,38.59968092445774,38.59968092445774,1489.935367469947,619,8100,1,Treino
4,1,Treino,2023,9,10,23,0,202309102300,2023-09-10 23:00,607,-12,1.666071428571429,682,-18,-40,-65,-12,171,-6,-7,-7,-16,3,526,607,526,607,nivel_conv,526,576.1813167471339,-81,-30.81868325286609,50.18131674713391,50.18131674713391,2518.164550476182,607,6561,1,Treino
4,1,Treino,2023,9,11,0,0,202309110000,2023-09-11 00:00,593,-14,1.591071428571428,671,-11,-29,-69,-13,171,-6,-6,-7,-26,-25,522,593,522,593,nivel_conv,522,583.9386777132306,-71,-9.061322286769382,61.93867771323062,61.93867771323062,3836.399796863451,593,5041,1,Treino
4,1,Treino,2023,9,11,1,0,202309110100,2023-09-11 01:00,579,-14,1.541071428571429,662,-9,-20,-60,-13,170,-7,-7,-7,-28,-44,519,579,519,579,nivel_conv,519,583.8166595260345,-60,4.816659526034528,64.81665952603453,64.81665952603453,4201.199352113882,579,3600,1,Treino
4,1,Treino,2023,9,11,2,0,202309110200,2023-09-11 02:00,568,-11,1.5125,657,-5,-14,-43,-17,170,-6,-7,-7,-25,-51,517,568,517,568,nivel_conv,517,578.2329440876713,-51,10.23294408767129,61.23294408767129,61.23294408767129,3749.473441643878,568,2601,1,Treino
4,1,Treino,2023,9,11,3,0,202309110300,2023-09-11 03:00,560,-8,1.5125,650,-7,-12,-32,-22,169,-6,-7,-8,-19,-47,513,560,513,560,nivel_conv,513,564.5992610324245,-47,4.599261032424465,51.59926103242447,51.59926103242447,2662.483739092278,560,2209,1,Treino
4,1,Treino,2023,9,11,4,0,202309110400,2023-09-11 04:00,554,-6,1.4875,645,-5,-12,-26,-16,169,-5,-6,-7,-14,-39,509,554,509,554,nivel_conv,509,550.6300246518172,-45,-3.369975348182834,41.63002465181717,41.63002465181717,1733.058952510905,554,2025,1,Treino
4,1,Treino,2023,9,11,5,0,202309110500,2023-09-11 05:00,549,-5,1.4875,641,-4,-9,-21,-58,168,-5,-6,-7,-11,-30,507,549,507,549,nivel_conv,507,539.713712873744,-42,-9.286287126255957,32.71371287374404,32.71371287374404,1070.187009985767,549,1764,1,Treino
4,1,Treino,2023,9,11,6,0,202309110600,2023-09-11 06:00,544,-5,1.4875,636,-5,-9,-21,-18,168,-5,-5,-6,-10,-24,504,544,504,544,nivel_conv,504,529.6174491550705,-40,-14.38255084492948,25.61744915507052,25.61744915507052,656.2537012126231,544,1600,1,Treino
4,1,Treino,2023,9,11,7,0,202309110700,2023-09-11 07:00,540,-4,1.4875,633,-3,-8,-17,-5,168,-5,-5,-5,-9,-20,501,540,501,540,nivel_conv,501,520.7277161358085,-39,-19.27228386419154,19.72771613580846,19.72771613580846,389.1827839350377,540,1521,1,Treino
4,1,Treino,2023,9,11,8,0,202309110800,2023-09-11 08:00,537,-3,1.4625,629,-4,-7,-16,3,167,-5,-6,-6,-7,-17,498,537,498,537,nivel_conv,498,513.4237632473585,-39,-23.57623675264153,15.42376324735847,15.42376324735847,237.8924727105658,537,1521,1,Treino
4,1,Treino,2023,9,11,9,0,202309110900,2023-09-11 09:00,533,-4,1.3125,624,-5,-9,-17,13,167,-4,-5,-6,-7,-16,495,533,495,533,nivel_conv,495,506.0866953011579,-38,-26.91330469884207,11.08669530115793,11.08669530115793,122.9148127007173,533,1444,1,Treino
4,1,Treino,2023,9,11,10,0,202309111000,2023-09-11 10:00,529,-4,0.0875,620,-4,-9,-16,18,167,-4,-4,-5,-8,-15,492,529,492,529,nivel_conv,492,499.2896404531788,-37,-29.71035954682117,7.289640453178833,7.289640453178833,53.13885793662131,529,1369,1,Treino
4,1,Treino,2023,9,11,11,0,202309111100,2023-09-11 11:00,526,-3,0.0875,617,-3,-7,-16,15,167,-3,-4,-4,-7,-14,489,526,489,526,nivel_conv,489,498.5077720315754,-37,-27.49222796842457,9.507772031575428,9.507772031575428,90.39772900440794,526,1369,1,Treino
4,1,Treino,2023,9,11,12,0,202309111200,2023-09-11 12:00,522,-4,0.05,616,-1,-4,-13,10,166,-4,-4,-5,-7,-15,486,522,486,522,nivel_conv,486,493.0070088291375,-36,-28.99299117086247,7.007008829137533,7.007008829137533,49.09817273161133,522,1296,1,Treino
4,1,Treino,2023,9,11,13,0,202309111300,2023-09-11 13:00,519,-3,0.05,610,-6,-7,-14,3,165,-4,-5,-5,-7,-14,483,519,483,519,nivel_conv,483,493.2579749118464,-36,-25.74202508815358,10.25797491184642,10.25797491184642,105.2260492920705,519,1296,1,Treino
4,1,Treino,2023,9,11,14,0,202309111400,2023-09-11 14:00,517,-2,0.05,608,-2,-8,-12,3,165,-4,-4,-5,-5,-12,481,517,481,517,nivel_conv,481,490.6786343030704,-36,-26.3213656969296,9.678634303070396,9.678634303070396,93.67596197257097,517,1296,1,Treino
4,1,Treino,2023,9,11,15,0,202309111500,2023-09-11 15:00,513,-4,0.07500000000000001,604,-4,-6,-13,3,164,-4,-5,-5,-6,-13,478,513,478,513,nivel_conv,478,483.3337298870927,-35,-29.66627011290728,5.333729887092716,5.333729887092716,28.44867450846607,513,1225,1,Treino
4,1,Treino,2023,9,11,16,0,202309111600,2023-09-11 16:00,509,-4,0.05,601,-3,-7,-15,2,164,-4,-4,-5,-8,-13,475,509,475,509,nivel_conv,475,482.9405762952259,-34,-26.05942370477413,7.940576295225867,7.940576295225867,63.05275190030295,509,1156,1,Treino
4,1,Treino,2023,9,11,17,0,202309111700,2023-09-11 17:00,507,-2,0.05,598,-3,-6,-12,1,163,-5,-5,-5,-6,-12,472,507,472,507,nivel_conv,472,481.4807540291243,-35,-25.51924597087572,9.480754029124284,9.480754029124284,89.88469696075636,507,1225,1,Treino
4,1,Treino,2023,9,11,18,0,202309111800,2023-09-11 18:00,504,-3,0.05,594,-4,-7,-14,1,163,-4,-5,-5,-5,-13,469,504,469,504,nivel_conv,469,477.2960539258011,-35,-26.70394607419888,8.296053925801118,8.296053925801118,68.82451073980015,504,1225,1,Treino
4,1,Treino,2023,9,11,19,0,202309111900,2023-09-11 19:00,501,-3,0.05,591,-3,-7,-13,0,162,-5,-5,-6,-6,-12,467,501,467,501,nivel_conv,467,474.4310660200901,-34,-26.5689339799099,7.4310660200901,7.4310660200901,55.22074219493771,501,1156,1,Treino
5,1,Treino,2023,11,15,23,0,202311152300,2023-11-15 23:00,593,-11,11.33269230769231,684,-8,-21,-55,30,198,29,27,27,-19,4,659,593,659,593,nivel_conv,659,721.9520357306426,66,128.9520357306426,62.95203573064259,62.95203573064259,3962.958802632102,593,4356,1,Treino
5,1,Treino,2023,11,16,0,0,202311160000,2023-11-16 00:00,584,-9,10.95192307692308,679,-5,-13,-43,26,199,29,30,28,-20,-26,662,584,662,584,nivel_conv,662,708.8601227784523,78,124.8601227784523,46.86012277845225,46.86012277845225,2195.871106811619,584,6084,1,Treino
5,1,Treino,2023,11,16,1,0,202311160100,2023-11-16 01:00,577,-7,15.03333333333333,677,-2,-7,-28,-10,199,26,29,30,-16,-35,668,577,668,577,nivel_conv,668,682.7707492946699,91,105.7707492946699,14.77074929466994,14.77074929466994,218.1750347259925,577,8281,1,Treino
5,1,Treino,2023,11,16,2,0,202311160200,2023-11-16 02:00,573,-4,15.63269230769231,679,2,0,-13,-11,204,26,31,34,-11,-31,679,573,679,573,nivel_conv,679,676.7848908302788,106,103.7848908302788,-2.215109169721245,2.215109169721245,4.906708633783143,573,11236,1,Treino
5,1,Treino,2023,11,16,3,0,202311160300,2023-11-16 03:00,572,-1,15.80064102564103,681,2,4,-3,-5,208,22,30,35,-5,-21,690,572,690,572,nivel_conv,690,668.4753455547707,118,96.47534555477068,-21.52465444522932,21.52465444522932,463.3107489865302,572,13924,1,Treino
5,1,Treino,2023,11,16,4,0,202311160400,2023-11-16 04:00,573,1,17.13397435897436,694,13,15,15,11,211,17,25,33,0,-11,693,573,693,573,nivel_conv,693,662.2216106504893,120,89.22161065048931,-30.77838934951069,30.77838934951069,947.3092509500731,573,14400,1,Treino
5,1,Treino,2023,11,16,5,0,202311160500,2023-11-16 05:00,575,2,18.34423076923077,710,16,29,33,17,215,18,21,29,3,-2,693,575,693,575,nivel_conv,693,662.0201054789823,118,87.02010547898226,-30.97989452101774,30.97989452101774,959.753864533385,575,13924,1,Treino
5,1,Treino,2023,11,16,6,0,202311160600,2023-11-16 06:00,585,10,18.4775641025641,738,28,44,59,-18,222,22,25,28,12,12,700,585,700,585,nivel_conv,700,678.651438054847,115,93.65143805484695,-21.34856194515305,21.34856194515305,455.761097126037,585,13225,1,Treino
5,1,Treino,2023,11,16,7,0,202311160700,2023-11-16 07:00,601,16,18.72371794871795,763,25,53,82,23,226,27,26,29,26,29,713,601,713,601,nivel_conv,713,765.6887972151865,112,164.6887972151865,52.68879721518647,52.68879721518647,2776.109351983042,601,12544,1,Treino
5,1,Treino,2023,11,16,8,0,202311160800,2023-11-16 08:00,627,26,18.98525641025641,773,10,35,79,27,228,30,29,28,42,54,731,627,731,627,nivel_conv,731,847.0663997669039,104,220.0663997669039,116.0663997669039,116.0663997669039,13471.40915485076,627,10816,1,Treino
5,1,Treino,2023,11,16,9,0,202311160900,2023-11-16 09:00,648,21,21.44679487179487,776,3,13,66,20,228,30,30,29,47,73,746,648,746,648,nivel_conv,746,785.099542279956,98,137.099542279956,39.09954227995604,39.09954227995604,1528.77420650207,648,9604,1,Treino
5,1,Treino,2023,11,16,10,0,202311161000,2023-11-16 10:00,657,9,22.63910256410256,776,0,3,38,13,231,32,33,33,30,72,764,657,764,657,nivel_conv,764,748.9859490673687,107,91.98594906736867,-15.01405093263133,15.01405093263133,225.4217254076479,657,11449,1,Treino
5,1,Treino,2023,11,16,11,0,202311161100,2023-11-16 11:00,659,2,23.79294871794871,790,14,14,27,22,236,37,37,38,11,58,793,659,793,659,nivel_conv,793,850.3419176916996,134,191.3419176916996,57.34191769169956,57.34191769169956,3288.095524561647,659,17956,1,Treino
5,1,Treino,2023,11,16,12,0,202311161200,2023-11-16 12:00,662,3,26.11602564102564,803,13,27,30,18,243,39,44,44,5,35,817,662,817,662,nivel_conv,817,924.0537654043358,155,262.0537654043358,107.0537654043358,107.0537654043358,11460.50868724656,662,24025,1,Treino
5,1,Treino,2023,11,16,13,0,202311161300,2023-11-16 13:00,668,6,26.94679487179487,820,17,30,44,19,249,41,45,50,9,20,831,668,831,668,nivel_conv,831,969.1392536160963,163,301.1392536160963,138.1392536160963,138.1392536160963,19082.45338961218,668,26569,1,Treino
5,1,Treino,2023,11,16,14,0,202311161400,2023-11-16 14:00,679,11,26.97628205128205,829,9,26,53,7,254,43,46,50,17,22,841,679,841,679,nivel_conv,841,952.5463227475198,162,273.5463227475198,111.5463227475198,111.5463227475198,12442.58211849384,679,26244,1,Treino
5,1,Treino,2023,11,16,15,0,202311161500,2023-11-16 15:00,690,11,26.97628205128205,820,-9,0,30,-11,258,43,47,50,22,31,856,690,856,690,nivel_conv,856,899.5902707037992,166,209.5902707037992,43.59027070379921,43.59027070379921,1900.111700030495,690,27556,1,Treino
5,1,Treino,2023,11,16,16,0,202311161600,2023-11-16 16:00,693,3,27.07628205128205,828,8,-1,25,-5,259,37,44,48,14,31,868,693,868,693,nivel_conv,868,928.6665831414418,175,235.6665831414418,60.66658314144183,60.66658314144183,3680.434310057475,693,30625,1,Treino
5,1,Treino,2023,11,16,17,0,202311161700,2023-11-16 17:00,693,0,27.09294871794872,843,15,23,23,-1,261,35,39,46,3,25,876,693,876,693,nivel_conv,876,950.6856476939995,183,257.6856476939995,74.6856476939995,74.6856476939995,5577.945971472212,693,33489,1,Treino
5,1,Treino,2023,11,16,18,0,202311161800,2023-11-16 18:00,700,7,27.07628205128205,867,24,39,38,-4,264,36,38,42,7,21,879,700,879,700,nivel_conv,879,971.3944976162531,179,271.3944976162531,92.39449761625315,92.39449761625315,8536.743189759809,700,32041,1,Treino
5,1,Treino,2023,11,16,19,0,202311161900,2023-11-16 19:00,713,13,27.09294871794872,890,23,47,70,-2,267,39,39,41,20,23,880,713,880,713,nivel_conv,880,968.479811783629,167,255.479811783629,88.47981178362897,88.47981178362897,7828.677093266409,713,27889,1,Treino
5,1,Treino,2023,11,16,20,0,202311162000,2023-11-16 20:00,731,18,26.91217948717949,900,10,33,72,0,270,39,42,42,31,38,883,731,883,731,nivel_conv,883,953.1029156213444,152,222.1029156213444,70.10291562134444,70.10291562134444,4914.418778613338,731,23104,1,Treino
5,1,Treino,2023,11,16,21,0,202311162100,2023-11-16 21:00,746,15,26.91474358974359,940,40,50,97,37,271,35,40,43,33,53,888,746,888,746,nivel_conv,888,1065.302222159637,142,319.3022221596375,177.3022221596375,177.3022221596375,31436.07798274545,746,20164,1,Treino
5,1,Treino,2023,11,16,22,0,202311162200,2023-11-16 22:00,764,18,26.93141025641026,974,34,74,107,34,273,30,37,42,33,64,886,764,886,764,nivel_conv,886,1029.815271134406,122,265.8152711344055,143.8152711344055,143.8152711344055,20682.83221146257,764,14884,1,Treino
5,1,Treino,2023,11,16,23,0,202311162300,2023-11-16 23:00,793,29,26.51602564102564,984,10,44,94,-4,274,25,31,38,47,80,879,793,879,793,nivel_conv,879,887.3951383004064,86,94.39513830040642,8.395138300406416,8.395138300406416,70.47834708295072,793,7396,1,Treino
5,1,Treino,2023,11,17,0,0,202311170000,2023-11-17 00:00,817,24,25.41602564102564,994,10,20,94,-3,274,20,25,31,53,86,874,817,874,817,nivel_conv,874,851.415295319774,57,34.41529531977403,-22.58470468022597,22.58470468022597,510.0688854930208,817,3249,1,Treino
5,1,Treino,2023,11,17,1,0,202311170100,2023-11-17 01:00,831,14,22.76217948717949,1009,15,25,69,-2,274,16,20,25,38,85,866,831,866,831,nivel_conv,866,878.5092727794561,35,47.50927277945607,12.50927277945607,12.50927277945607,156.4819054708406,831,1225,1,Treino
5,1,Treino,2023,11,17,2,0,202311170200,2023-11-17 02:00,841,10,21.92884615384616,1029,20,35,55,11,273,14,15,19,24,77,858,841,858,841,nivel_conv,858,958.6658661404185,17,117.6658661404185,100.6658661404185,100.6658661404185,10133.61660580066,841,289,1,Treino
5,1,Treino,2023,11,17,3,0,202311170300,2023-11-17 03:00,856,15,19.075,1042,13,33,58,22,272,11,13,14,25,63,858,856,858,856,nivel_conv,858,998.0338572815565,2,142.0338572815565,140.0338572815565,140.0338572815565,19609.48118515133,856,4,1,Treino
5,1,Treino,2023,11,17,4,0,202311170400,2023-11-17 04:00,868,12,18.10576923076923,1044,2,15,50,-6,270,6,9,11,27,51,861,868,861,868,nivel_conv,861,910.8892992786505,-7,42.88929927865047,49.88929927865047,49.88929927865047,2488.942182514754,868,49,1,Treino
5,1,Treino,2023,11,17,5,0,202311170500,2023-11-17 05:00,876,8,17.0474358974359,1044,0,2,35,-15,269,2,5,8,20,45,866,876,866,876,nivel_conv,866,901.6112940545024,-10,25.61129405450242,35.61129405450242,35.61129405450242,1268.16426423624,876,100,1,Treino
5,1,Treino,2023,11,17,6,0,202311170600,2023-11-17 06:00,879,3,17.0474358974359,1048,4,4,19,-20,268,-2,1,4,11,38,873,879,873,879,nivel_conv,873,918.5481493520726,-6,39.54814935207264,45.54814935207264,45.54814935207264,2074.633909398715,879,36,1,Treino
5,1,Treino,2023,11,17,7,0,202311170700,2023-11-17 07:00,880,1,17.21410256410257,1060,12,16,18,-11,265,-6,-5,-2,4,24,881,880,881,880,nivel_conv,881,951.3065527789029,1,71.30655277890287,70.30655277890287,70.30655277890287,4943.011363652655,880,1,1,Treino
5,1,Treino,2023,11,17,8,0,202311170800,2023-11-17 08:00,883,3,17.5474358974359,1057,-3,9,13,-13,263,-10,-8,-7,4,15,894,883,894,883,nivel_conv,894,923.5941193938115,11,40.59411939381152,29.59411939381152,29.59411939381152,875.8119026951714,883,121,1,Treino
5,1,Treino,2023,11,17,9,0,202311170900,2023-11-17 09:00,888,5,20.48076923076923,1049,-8,-11,5,-48,261,-13,-12,-10,8,12,927,888,927,888,nivel_conv,927,884.7677348887014,39,-3.232265111298602,-42.2322651112986,42.2322651112986,1783.564216431009,888,1521,1,Treino
5,1,Treino,2023,11,17,10,0,202311171000,2023-11-17 10:00,886,-2,25.9474358974359,1040,-9,-17,-8,-43,264,-10,-10,-9,3,7,967,886,967,886,nivel_conv,967,902.1981119140817,81,16.19811191408166,-64.80188808591834,64.80188808591834,4199.284699499884,886,6561,1,Treino
5,1,Treino,2023,11,17,11,0,202311171100,2023-11-17 11:00,879,-7,31.03076923076923,1030,-10,-19,-30,-20,271,-3,-3,-3,-9,-1,1012,879,1012,879,nivel_conv,1012,954.3183383850774,133,75.31833838507737,-57.68166161492263,57.68166161492263,3327.174086658439,879,17689,1,Treino
5,1,Treino,2023,11,17,12,0,202311171200,2023-11-17 12:00,874,-5,32.75576923076923,1023,-7,-17,-34,-17,281,8,7,7,-12,-9,1071,874,1071,874,nivel_conv,1071,997.3174801989992,197,123.3174801989992,-73.68251980100081,73.68251980100081,5429.113724224876,874,38809,1,Treino
5,1,Treino,2023,11,17,13,0,202311171300,2023-11-17 13:00,866,-8,29.80576923076924,1014,-9,-16,-35,-24,287,15,14,13,-13,-22,1142,866,1142,866,nivel_conv,1142,1034.128418474592,276,168.1284184745919,-107.8715815254081,107.8715815254081,11636.27810079278,866,76176,1,Treino
5,1,Treino,2023,11,17,14,0,202311171400,2023-11-17 14:00,858,-8,31.86410256410257,1020,6,-3,-20,-14,294,24,22,21,-16,-28,1229,858,1229,858,nivel_conv,1229,1148.560981491973,371,290.5609814919728,-80.43901850802717,80.43901850802717,6470.435698534739,858,137641,1,Treino
5,1,Treino,2023,11,17,15,0,202311171500,2023-11-17 15:00,858,0,35.08910256410257,1024,4,10,-6,-9,306,37,36,34,-8,-21,1326,858,1326,858,nivel_conv,1326,1288.832998984718,468,430.832998984718,-37.16700101528204,37.16700101528204,1381.385964469976,858,219024,1,Treino
5,1,Treino,2023,11,17,16,0,202311171600,2023-11-17 16:00,861,3,37.78910256410257,1032,8,12,9,6,319,51,50,49,3,-13,1433,861,1433,861,nivel_conv,1433,1466.947305608944,572,605.9473056089439,33.94730560894391,33.94730560894391,1152.419558107034,861,327184,1,Treino
5,1,Treino,2023,11,17,17,0,202311171700,2023-11-17 17:00,866,5,38.44148351648352,1036,4,12,22,4,323,58,55,54,8,0,1511,866,1511,866,nivel_conv,1511,1470.935841866633,645,604.9358418666327,-40.0641581333673,40.0641581333673,1605.136766935461,866,416025,1,Treino
5,1,Treino,2023,11,17,18,0,202311171800,2023-11-17 18:00,873,7,40.30815018315019,1049,13,17,29,9,328,65,63,60,12,15,1566,873,1566,873,nivel_conv,1566,1551.388567758058,693,678.3885677580583,-14.61143224194166,14.61143224194166,213.4939521608522,873,480249,1,Treino
5,1,Treino,2023,11,17,19,0,202311171900,2023-11-17 19:00,881,8,47.43342490842492,1066,17,30,42,5,333,72,70,68,15,23,1616,881,1616,881,nivel_conv,1616,1624.146966845337,735,743.1469668453369,8.14696684533692,8.14696684533692,66.373068779019,881,540225,1,Treino
5,1,Treino,2023,11,17,20,0,202311172000,2023-11-17 20:00,894,13,48.52188644688646,1108,42,59,76,45,331,67,70,68,21,33,1663,894,1663,894,nivel_conv,1663,1723.130876486208,769,829.1308764862083,60.13087648620831,60.13087648620831,3615.722306999639,894,591361,1,Treino
5,1,Treino,2023,11,17,21,0,202311172100,2023-11-17 21:00,927,33,46.06034798534799,1153,45,87,117,53,333,62,69,72,46,61,1713,927,1713,927,nivel_conv,1713,1738.245161002419,786,811.2451610024191,25.24516100241908,25.24516100241908,637.3181540380612,927,617796,1,Treino
