EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,2,Validacao,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,1216,101,293,493,97,382.3855000000001,862.6144999999999,1245,862.6144999999999,delta_alt,1245,1304.297275105498,382.3855000000001,441.682775105498,59.29727510549787,59.29727510549787,3516.166834937098,862.6144999999999,146218.6706102501,2,Validacao
3,2,Validacao,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,1279,63,164,470,57,257,982,1239,982,delta_alt,1239,1385.602106156291,257,403.6021061562906,146.6021061562906,146.6021061562906,21492.17752946029,982,66049,2,Validacao
3,2,Validacao,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,1325,46,109,402,36,173,1057,1230,1057,delta_alt,1230,1352.453188376646,173,295.4531883766458,122.4531883766458,122.4531883766458,14994.7833436063,1057,29929,2,Validacao
3,2,Validacao,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,1369,44,90,254,29,117,1106,1223,1106,delta_alt,1223,1373.847975703331,117,267.8479757033315,150.8479757033315,150.8479757033315,22755.11177379289,1106,13689,2,Validacao
3,2,Validacao,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,1408,39,83,192,17,66,1145,1211,1145,delta_alt,1211,1371.594119440322,66,226.5941194403224,160.5941194403224,160.5941194403224,25790.47119881254,1145,4356,2,Validacao
3,2,Validacao,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,1434,26,65,155,-7,19,1179,1198,1179,delta_alt,1198,1334.549453906749,19,155.5494539067488,136.5494539067488,136.5494539067488,18645.75336223131,1179,361,2,Validacao
3,2,Validacao,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,1452,18,44,127,-20,-26,1206,1180,1206,delta_alt,1180,1289.862143952922,-26,83.862143952922,109.862143952922,109.862143952922,12069.69067393256,1206,676,2,Validacao
3,2,Validacao,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,1460,8,26,91,-34,-63,1226,1163,1226,delta_alt,1163,1266.447313348777,-63,40.44731334877679,103.4473133487768,103.4473133487768,10701.34663908001,1226,3969,2,Validacao
3,2,Validacao,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,1457,-2,-3,23,-88,-130,1247,1117,1247,delta_alt,1117,1205.88709449444,-130,-41.11290550556032,88.88709449443968,88.88709449443968,7900.915567663449,1247,16900,2,Validacao
3,2,Validacao,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,1449,-8,-10,-3,-122,-157,1250,1093,1250,delta_alt,1093,1142.409054085305,-157,-107.5909459146947,49.40905408530534,49.40905408530534,2441.254625604628,1250,24649,2,Validacao
3,2,Validacao,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,1450,1,-7,-10,-191,-181,1249,1068,1249,delta_alt,1068,1067.987106947895,-181,-181.0128930521046,-0.01289305210457314,0.01289305210457314,0.000166230792571238,1249,32761,2,Validacao
3,2,Validacao,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,1446,-4,-3,-13,-105,-197.3824,1245,1047.6176,1245,delta_alt,1047.6176,1053.406562635993,-197.3824,-191.5934373640068,5.78896263599313,5.78896263599313,33.51208840092453,1245,38959.81182975999,2,Validacao
3,2,Validacao,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,1432,-14,-18,-25,-77,-208,1239,1031,1239,delta_alt,1031,1017.400813459267,-208,-221.5991865407327,-13.59918654073272,13.59918654073272,184.9378745696459,1239,43264,2,Validacao
3,2,Validacao,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,1427,-5,-19,-22,-51,-210,1230,1020,1230,delta_alt,1020,1015.311212755672,-210,-214.6887872443277,-4.688787244327727,4.688787244327727,21.9847258225704,1230,44100,2,Validacao
3,2,Validacao,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,1409,-18,-23,-41,-62,-218,1223,1005,1223,delta_alt,1005,990.1116094968952,-218,-232.8883905031048,-14.8883905031048,14.8883905031048,221.6641717729412,1223,47524,2,Validacao
3,2,Validacao,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,1388,-21,-39,-58,-60,-222,1211,989,1211,delta_alt,989,960.4211168263657,-222,-250.5788831736343,-28.57888317363427,28.57888317363427,816.7525634522358,1211,49284,2,Validacao
3,2,Validacao,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,1366,-22,-43,-66,-48,-230,1198,968,1198,delta_alt,968,949.5470612723303,-230,-248.4529387276697,-18.45293872766968,18.45293872766968,340.5109476871313,1198,52900,2,Validacao
3,2,Validacao,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,1341,-25,-47,-86,-43,-232,1180,948,1180,delta_alt,948,922.9286417461893,-232,-257.0713582538107,-25.07135825381067,25.07135825381067,628.5730046909205,1180,53824,2,Validacao
3,2,Validacao,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,603,-9,-16,-21,17,-61,515,454,515,delta_alt,454,437.8693896339248,-61,-77.13061036607519,-16.13061036607519,16.13061036607519,260.1965907821323,515,3721,2,Validacao
3,2,Validacao,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,596,-7,-16,-27,5,-59,510,451,510,delta_alt,451,431.2685607134424,-59,-78.73143928655759,-19.73143928655759,19.73143928655759,389.3296963191082,510,3481,2,Validacao
3,2,Validacao,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,590,-6,-13,-29,1,-56,504,448,504,delta_alt,448,423.4418045095229,-56,-80.55819549047715,-24.55819549047715,24.55819549047715,603.1049657484921,504,3136,2,Validacao
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,410,16,29,46,27,141,306,447,306,delta_alt,447,462.1520920267153,141,156.1520920267153,15.15209202671531,15.15209202671531,229.5858927860496,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,425,15,31,51,30,130,320,450,320,delta_alt,450,481.7504871714964,130,161.7504871714964,31.75048717149639,31.75048717149639,1008.093435627357,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,464,39,54,83,47,120,338,458,338,delta_alt,458,524.9201954239638,120,186.9201954239638,66.92019542396383,66.92019542396383,4478.31255558151,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,487,23,62,93,24,119,357,476,357,delta_alt,476,541.7385437652626,119,184.7385437652626,65.73854376526265,65.73854376526265,4321.556136377352,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,496,9,32,86,9,118,383,501,383,delta_alt,501,566.3311465769257,118,183.3311465769257,65.33114657692568,65.33114657692568,4268.158713055747,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,499,3,12,74,-2,130,410,540,410,delta_alt,540,596.5778310876613,130,186.5778310876613,56.57783108766125,56.57783108766125,3201.050970583928,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,497,-2,1,33,-6,148,426,574,426,delta_alt,574,609.520462326748,148,183.520462326748,35.52046232674797,35.52046232674797,1261.703243905922,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,507,10,8,20,-1,173,432,605,432,delta_alt,605,635.0825587677714,173,203.0825587677714,30.08255876777139,30.08255876777139,904.9603420164192,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,507,0,10,11,-15,202,434,636,434,delta_alt,636,636.2934779032323,202,202.2934779032323,0.2934779032323149,0.2934779032323149,0.08612927968563601,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,509,2,2,10,-8,237,441,678,441,delta_alt,678,658.8026959732883,237,217.8026959732883,-19.19730402671166,19.19730402671166,368.5364818939998,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,511,2,4,14,-5,306,450,756,450,delta_alt,756,679.0478049868634,306,229.0478049868634,-76.95219501313659,76.95219501313659,5921.640317339804,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,515,4,6,8,-9,473,446,919,446,delta_alt,919,661.805449385259,473,215.805449385259,-257.194550614741,257.194550614741,66149.03686591859,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,523,8,12,16,-8,686,447,1133,447,delta_alt,1133,661.341228339377,686,214.341228339377,-471.658771660623,471.658771660623,222461.9968844077,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,540,17,25,31,2,876,450,1326,450,delta_alt,1326,669.9741816262904,876,219.9741816262904,-656.0258183737096,656.0258183737096,430369.8743728955,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,562,22,39,51,-17,1089,458,1547,458,delta_alt,1547,697.8827872119286,1089,239.8827872119286,-849.1172127880714,849.1172127880714,721000.0410529828,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,592,30,52,77,7,1272,476,1748,476,delta_alt,1748,736.8067430077401,1272,260.8067430077401,-1011.19325699226,1011.19325699226,1022511.802986615,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,626,34,64,103,25,1404,501,1905,501,delta_alt,1905,782.2058011250697,1404,281.2058011250697,-1122.79419887493,1122.79419887493,1260666.813027197,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,660,34,68,120,31,1493,540,2033,540,delta_alt,2033,856.4442148059879,1493,316.4442148059879,-1176.555785194012,1176.555785194012,1384283.515673498,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,691,31,65,129,33,1561,574,2135,574,delta_alt,2135,894.9550438202289,1561,320.9550438202289,-1240.044956179771,1240.044956179771,1537711.49334689,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,732,41,72,140,31,1602,605,2207,605,delta_alt,2207,944.0024627854839,1602,339.0024627854839,-1262.997537214516,1262.997537214516,1595162.779009933,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,804,72,113,178,72,1641,636,2277,636,delta_alt,2277,1064.12277058635,1641,428.1227705863498,-1212.87722941365,1212.87722941365,1471071.173630132,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,941,137,209,281,135,1643,678,2321,678,delta_alt,2321,1191.259406866634,1643,513.2594068666335,-1129.740593133366,1129.740593133366,1276313.807773331,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,1224,283,420,533,281,1601,756,2357,756,delta_alt,2357,1344.405293566836,1601,588.4052935668365,-1012.594706433164,1012.594706433164,1025348.039496465,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,1462,238,521,730,234,1446,919,2365,919,delta_alt,2365,1550.987440725382,1446,631.9874407253824,-814.0125592746176,814.0125592746176,662616.4466568129,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,1708,246,484,904,238,1224,1133,2357,1133,delta_alt,2357,1789.609960916074,1224,656.609960916074,-567.390039083926,567.390039083926,321931.4564516591,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,2704,59,146,371,18,-83,2207,2124,2207,delta_alt,2124,2270.678762202051,-83,63.67876220205108,146.6787622020511,146.6787622020511,21514.65928112585,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,2736,32,91,280,-40,-196,2277,2081,2277,delta_alt,2081,2129.643299928964,-196,-147.3567000710364,48.64329992896364,48.64329992896364,2366.170627979114,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,2761,25,57,203,-112,-277,2321,2044,2321,delta_alt,2044,2014.669026272445,-277,-306.3309737275554,-29.33097372755537,29.33097372755537,860.3060198065436,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,2754,-7,18,109,-290,-358,2357,1999,2357,delta_alt,1999,1918.435743364778,-358,-438.5642566352224,-80.56425663522236,80.56425663522236,6490.59944718597,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,2735,-19,-26,31,-257,-417,2365,1948,2365,delta_alt,1948,1878.776006635121,-417,-486.2239933648789,-69.22399336487888,69.22399336487888,4791.961257380795,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,2696,-39,-58,-40,-285,-466,2357,1891,2357,delta_alt,1891,1833.946373981261,-466,-523.0536260187391,-57.05362601873912,57.05362601873912,3255.116241886146,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,2642,-54,-93,-119,-337,-512,2341,1829,2341,delta_alt,1829,1796.094745565851,-512,-544.9052544341494,-32.90525443414936,32.90525443414936,1082.755769376106,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,2586,-56,-110,-168,-251,-547,2312,1765,2312,delta_alt,1765,1758.63017172741,-547,-553.3698282725902,-6.369828272590212,6.369828272590212,40.5747122222896,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,2531,-55,-111,-204,-202,-575,2282,1707,2282,delta_alt,1707,1727.004762680961,-575,-554.9952373190386,20.00476268096145,20.00476268096145,400.1905299215879,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,2489,-42,-97,-207,-165,-594.4477000000002,2246.4477,1652,2246.4477,delta_alt,1652,1690.068280472804,-594.4477000000002,-556.3794195271962,38.06828047280396,38.06828047280396,1449.193978156067,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,2428,-61,-103,-214,-163,-617,2209,1592,2209,delta_alt,1592,1635.490765490266,-617,-573.5092345097337,43.49076549026631,43.49076549026631,1891.446682929339,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,2008,-72,-132,-242,-33,-746,1891,1145,1891,delta_alt,1145,1306.136464918661,-746,-584.863535081339,161.136464918661,161.136464918661,25964.96032648286,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,1949,-59,-131,-254,-5,-713,1829,1116,1829,delta_alt,1116,1257.462730089811,-713,-571.537269910189,141.462730089811,141.462730089811,20011.70400446271,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,1895,-54,-113,-245,2,-687,1765,1078,1765,delta_alt,1078,1200.335145050807,-687,-564.6648549491929,122.3351450508071,122.3351450508071,14965.88771460202,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,1858,-37,-91,-222,18,-671,1707,1036,1707,delta_alt,1036,1167.453567089711,-671,-539.5464329102888,131.4535670897112,131.4535670897112,17280.04030060921,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,1774,-84,-121,-234,-42,-647,1652,1005,1652,delta_alt,1005,1079.115830886519,-647,-572.8841691134812,74.11583088651878,74.11583088651878,5493.156387999051,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,1727,-47,-131,-222,14,-607,1592,985,1592,delta_alt,985,1046.301546786096,-607,-545.6984532139043,61.30154678609574,61.30154678609574,3757.879638367885,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,1659,-68,-115,-236,-27,-569,1538,969,1538,delta_alt,969,995.8324538096385,-569,-542.1675461903615,26.83245380963854,26.83245380963854,719.9805774463856,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,1619,-40,-108,-239,32,-521,1481,960,1481,delta_alt,960,993.2780080515553,-521,-487.7219919484447,33.27800805155528,33.27800805155528,1107.425819879378,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,1579,-40,-80,-195,25,-497,1441,944,1441,delta_alt,944,991.4996772836205,-497,-449.5003227163795,47.49967728362049,47.49967728362049,2256.219342048092,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,1515,-64,-104,-212,-17,-306,1227,921,1227,delta_alt,921,587.752118777284,-306,-639.247881222716,-333.247881222716,333.247881222716,111054.1503394295,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,1442,-73,-137,-217,-10,-298,1192,894,1192,delta_alt,894,769.2851696529237,-298,-422.7148303470763,-124.7148303470763,124.7148303470763,15553.78890850001,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,1397,-45,-118,-222,15,-297,1167,870,1167,delta_alt,870,837.3844430765279,-297,-329.6155569234721,-32.61555692347213,32.61555692347213,1063.774553428251,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,1377,-20,-65,-202,52,-293,1145,852,1145,delta_alt,852,880.9891706381984,-293,-264.0108293618016,28.9891706381984,28.9891706381984,840.3720142905844,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,1363,-14,-34,-152,45,-294,1116,822,1116,delta_alt,822,851.9917286536595,-294,-264.0082713463405,29.99172865365949,29.99172865365949,899.5037876347399,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,1334,-29,-43,-108,25,-292,1078,786,1078,delta_alt,786,749.5717961160358,-292,-328.4282038839642,-36.42820388396422,36.42820388396422,1327.014038211666,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,1291,-43,-72,-106,-6,-271,1036,765,1036,delta_alt,765,675.3022189235054,-271,-360.6977810764946,-89.6977810764946,89.6977810764946,8045.691930046754,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,1239,-52,-95,-138,32,-254,1005,751,1005,delta_alt,751,675.7633150604341,-254,-329.2366849395659,-75.23668493956586,75.23668493956586,5660.558760695497,1005,64516,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-128,-177,1193,-46,-98,-170,1,-238.11356675,985,746.88643325,985,delta_alt,746.88643325,710.0200478884873,-238.11356675,-274.9799521115127,-36.8663853615127,36.8663853615127,1359.130369623558,985,56698.07067040671,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-122,-160,1170,-23,-69,-164,45,-225.52192311,969,743.47807689,969,delta_alt,743.47807689,767.4002067353862,-225.52192311,-201.5997932646138,23.92212984538617,23.92212984538617,572.2682963395156,969,50860.13780323275,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-121,-120,1155,-15,-38,-136,25,-219.40761419,960,740.59238581,960,delta_alt,740.59238581,790.0634407113592,-219.40761419,-169.9365592886408,49.47105490135925,49.47105490135925,2447.385273053301,960,48139.70116454789,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-121,-118,1151,-4,-19,-88,36,-207,944,737,944,delta_alt,737,763.5416531877858,-207,-180.4583468122142,26.54165318778576,26.54165318778576,704.4593539406977,944,42849,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-159,-143,1134,-17,-21,-59,47,-191,921,730,921,delta_alt,730,653.5259499683706,-191,-267.4740500316294,-76.47405003162942,76.47405003162942,5848.280328240159,921,36481,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-131,-116,1108,-26,-43,-62,47,-171,894,723,894,delta_alt,723,615.3649660835042,-171,-278.6350339164958,-107.6350339164958,107.6350339164958,11585.3005262052,894,29241,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-110,-144,1075,-33,-59,-80,12,-158,870,712,870,delta_alt,712,609.1085595228608,-158,-260.8914404771392,-102.8914404771392,102.8914404771392,10586.64852346068,870,24964,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-87,-145,1036,-39,-72,-115,-19,-149,852,703,852,delta_alt,703,630.7587102699663,-149,-221.2412897300337,-72.24128973003371,72.24128973003371,5218.803941858674,852,22201,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-75,-113,1019,-17,-56,-115,-3,-126,822,696,822,delta_alt,696,630.1285467901233,-126,-191.8714532098767,-65.87145320987668,65.87145320987668,4339.048347980973,822,15876,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,6,-15,991,-28,-45,-117,1,-100,786,686,786,delta_alt,686,626.5670217816484,-100,-159.4329782183516,-59.43297821835165,59.43297821835165,3532.278899903062,786,10000,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,29,-5,932,-59,-87,-143,-16,-87,765,678,765,delta_alt,678,606.2045485778485,-87,-158.7954514221515,-71.79545142215147,71.79545142215147,5154.586844910512,765,7569,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,41,6,907,-25,-84,-129,27,-82,751,669,751,delta_alt,669,679.8221137087698,-82,-71.17788629123015,10.82211370876985,10.82211370876985,117.1181451255443,751,6724,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,15016,54,15,897,-10,-35,-122,36,-89.88643324999998,746.88643325,657,746.88643325,delta_alt,657,753.6202712870247,-89.88643324999998,6.733838037024725,96.6202712870247,96.6202712870247,9335.47682357825,746.88643325,8079.570882406702,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,15008,50,24,894,-3,-13,-97,20,-97.47807689000001,743.47807689,646,743.47807689,delta_alt,646,760.6298450009683,-97.47807689000001,17.15176811096831,114.6298450009683,114.6298450009683,13140.00136494602,743.47807689,9501.975474172754,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,15002,32,40,895,1,-2,-37,16,-102.59238581,740.59238581,638,740.59238581,delta_alt,638,728.5191251478873,-102.59238581,-12.07326066211272,90.51912514788728,90.51912514788728,8193.712017538879,740.59238581,10525.19762618789,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,14995,33,37,890,-5,-4,-17,-1,-105,737,632,737,delta_alt,632,706.614772919053,-105,-30.38522708094695,74.61477291905305,74.61477291905305,5567.364337761853,737,11025,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,14989,41,19,883,-7,-12,-14,10,-103,730,627,730,delta_alt,627,689.7807353087073,-103,-40.21926469129266,62.78073530870734,62.78073530870734,3941.420725901972,730,10609,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,14982,15,20,874,-9,-16,-20,17,-101,723,622,723,delta_alt,622,660.7681347692184,-101,-62.23186523078164,38.76813476921836,38.76813476921836,1502.968273484278,723,10201,1,Treino
