EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7_nivel_86472000,inp05_input_7_nivel_D_1h_86472000,inp06_input_7_nivel_D_2h_86472000,inp07_input_7_nivel_D_4h_86472000,inp08_input_7_nivel_A_12h_86472000,inp09_input_8_nivel_86125130,inp10_input_8_nivel_D_10h_86125130,inp11_input_8_nivel_D_11h_86125130,inp12_input_8_nivel_D_12h_86125130,inp13_input_12_nivel_D_2h_86472600,inp14_input_13_nivel_D_4h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,332,3,11,40,27,75,-7,-8,-8,-12,-16,-49,785,736,785,delta_alt,736,668.5062505277577,-49,-116.4937494722423,-67.49374947224226,67.49374947224226,4555.406217821802,785,2401,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,334,2,5,30,19,73,-10,-9,-10,-11,-21,-54,780,726,780,delta_alt,726,659.1702279392655,-54,-120.8297720607345,-66.82977206073451,66.82977206073451,4466.218433689732,780,2916,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,333,-1,1,12,12,73,-10,-10,-9,-7,-19,-59,778,719,778,delta_alt,719,664.6797180592274,-59,-113.3202819407726,-54.32028194077259,54.32028194077259,2950.693030125025,778,3481,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,321,-12,-13,-8,-4,73,-10,-10,-10,4,-7,-66,784,718,784,delta_alt,718,681.8744714185531,-66,-102.1255285814469,-36.12552858144693,36.12552858144693,1305.053815288939,784,4356,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,306,-15,-27,-26,-15,73,-10,-10,-10,7,0,-64,785,721,785,delta_alt,721,663.0336322213778,-64,-121.9663677786222,-57.96636777862216,57.96636777862216,3360.099793446485,785,4096,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,295,-11,-26,-39,-11,80,-3,-3,-3,-1,3,-62,783,721,783,delta_alt,721,683.7567206773831,-62,-99.2432793226169,-37.2432793226169,37.2432793226169,1387.061854702464,783,3844,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,288,-7,-18,-45,-7,83,0,0,0,-6,1,-63,779,716,779,delta_alt,716,692.7386064115703,-63,-86.26139358842966,-23.26139358842966,23.26139358842966,541.0924316758362,779,3969,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,283,-5,-12,-38,-10,83,0,0,0,-9,-10,-75,774,699,774,delta_alt,699,690.1046392622314,-75,-83.89536073776856,-8.895360737768556,8.895360737768556,79.12744265503434,774,5625,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,279,-4,-9,-27,-25,83,3,0,0,-8,-14,-92,771,679,771,delta_alt,679,699.7976690873656,-92,-71.20233091263435,20.79766908736565,20.79766908736565,432.5430394675647,771,8464,1,Treino
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,276,-3,-7,-19,-15,83,7,3,0,-9,-18,-101,765,664,765,delta_alt,664,702.1728748939173,-101,-62.82712510608269,38.17287489391731,38.17287489391731,1457.168377666663,765,10201,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,274,-2,-5,-14,-19,83,8,7,3,-14,-22,-105,757,652,757,delta_alt,652,701.4096046639639,-105,-55.59039533603607,49.40960466396393,49.40960466396393,2441.309033049206,757,11025,1,Treino
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,272,-2,-4,-11,-10,82,9,7,6,-18,-27,-103,747,644,747,delta_alt,644,692.9782557292297,-103,-54.02174427077034,48.97825572922966,48.97825572922966,2398.869534277818,747,10609,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,271,-1,-3,-8,-4,82,9,9,7,-21,-35,-99,736,637,736,delta_alt,637,688.5424395240138,-99,-47.45756047598616,51.54243952401384,51.54243952401384,2656.623072086624,736,9801,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,271,0,-1,-5,-2,82,9,9,9,-21,-39,-97,726,629,726,delta_alt,629,688.4114132815556,-97,-37.58858671844439,59.41141328155561,59.41141328155561,3529.716028111802,726,9409,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,272,1,1,-2,2,82,9,9,9,-17,-38,-101,719,618,719,delta_alt,618,694.8608235494007,-101,-24.13917645059928,76.86082354940072,76.86082354940072,5907.586196692112,719,10201,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,277,5,6,5,17,83,3,10,10,-8,-29,-107,718,611,718,delta_alt,611,702.7734349914872,-107,-15.22656500851281,91.77343499148719,91.77343499148719,8422.363370136725,718,11449,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,308,31,36,37,46,83,0,3,10,2,-15,-116,721,605,721,delta_alt,605,722.2133854035993,-116,1.213385403599318,117.2133854035993,117.2133854035993,13738.97771777271,721,13456,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,342,34,65,71,45,84,1,1,4,3,-5,-125,721,596,721,delta_alt,596,711.0394369585592,-125,-9.960563041440764,115.0394369585592,115.0394369585592,13234.07205574232,721,15625,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,368,26,60,96,33,84,1,1,1,-5,-3,-129,716,587,716,delta_alt,587,679.4204126230943,-129,-36.57958737690569,92.42041262309431,92.42041262309431,8541.53266942301,716,16641,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,407,39,65,130,44,84,1,1,1,-22,-19,-127,699,572,699,delta_alt,572,638.3598944326003,-127,-60.6401055673997,66.3598944326003,66.3598944326003,4403.635589105857,699,16129,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,441,34,73,133,38,84,1,1,1,-37,-42,-141,679,538,679,delta_alt,538,613.8586606874322,-141,-65.14133931256777,75.85866068743223,75.85866068743223,5754.536401290977,679,19881,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,459,18,52,117,21,84,2,1,1,-35,-57,-147,664,517,664,delta_alt,517,606.927975202844,-147,-57.07202479715602,89.92797520284398,89.92797520284398,8087.040724083322,664,21609,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,464,5,23,96,7,84,2,2,1,-27,-64,-146,652,506,652,delta_alt,506,596.2883443546182,-146,-55.71165564538182,90.28834435461818,90.28834435461818,8151.985126298112,652,21316,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,467,3,8,60,5,85,3,3,3,-20,-55,-141,644,503,644,delta_alt,503,605.2177342532187,-141,-38.78226574678126,102.2177342532187,102.2177342532187,10448.46519586165,644,19881,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,469,2,5,28,3,86,4,4,4,-15,-42,-131,637,506,637,delta_alt,506,606.7411428936114,-131,-30.25885710638863,100.7411428936114,100.7411428936114,10148.77787151102,637,17161,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,471,2,4,12,2,86,3,4,4,-15,-35,-108,629,521,629,delta_alt,521,595.7151932089927,-108,-33.28480679100733,74.71519320899267,74.71519320899267,5582.360096257104,629,11664,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,473,2,4,9,1,86,3,3,4,-19,-34,-68,618,550,618,delta_alt,550,577.1910013474909,-68,-40.8089986525091,27.1910013474909,27.1910013474909,739.3505542792517,618,4624,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,474,1,3,7,-4,87,3,4,4,-18,-33,-45,611,566,611,delta_alt,566,583.6740818617312,-45,-27.32591813826878,17.67408186173122,17.67408186173122,312.3731696551766,611,2025,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,475,1,2,6,-30,88,4,4,5,-13,-32,-34,605,571,605,delta_alt,571,580.112342332244,-34,-24.887657667756,9.112342332243998,9.112342332243998,83.03478278000598,605,1156,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,476,1,2,5,-33,88,4,4,4,-15,-33,-27,596,569,596,delta_alt,569,563.9663515698861,-27,-32.03364843011389,-5.033648430113885,5.033648430113885,25.33761651798798,596,729,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,476,0,1,3,-26,88,4,4,4,-18,-31,-24,587,563,587,delta_alt,563,557.0097508772124,-24,-29.99024912278765,-5.990249122787645,5.990249122787645,35.88308455305815,587,576,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,476,0,0,2,-39,89,5,5,5,-24,-39,-25,572,547,572,delta_alt,547,530.2483586265528,-25,-41.75164137344723,-16.75164137344723,16.75164137344723,280.6174887045889,572,625,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,476,0,0,1,-34,89,5,5,5,-49,-67,-4,538,534,538,delta_alt,534,453.6821437918121,-4,-84.31785620818789,-80.31785620818789,80.31785620818789,6450.958025879146,538,16,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,476,0,0,0,-18,90,5,6,6,-55,-79,4,517,521,517,delta_alt,521,485.5720525042063,4,-31.42794749579366,-35.42794749579366,35.42794749579366,1255.139463764712,517,16,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,456,-20,-20,-20,-25,90,4,5,6,-32,-81,5,506,511,506,delta_alt,511,488.4809659322676,5,-17.51903406773238,-22.51903406773238,22.51903406773238,507.1068953436914,506,25,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,423,-33,-53,-53,-36,91,5,5,6,-14,-69,0,503,503,503,delta_alt,503,500.377313665155,0,-2.622686334844957,-2.622686334844957,2.622686334844957,6.878483610982474,503,0,1,Treino
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,407,-16,-49,-69,-18,94,8,8,8,0,-32,-10,506,496,506,delta_alt,496,540.7219558340286,-10,34.72195583402856,44.72195583402856,44.72195583402856,2000.053333620801,506,100,1,Treino
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,402,-5,-21,-74,-7,95,8,9,9,18,4,-31,521,490,521,delta_alt,490,593.921035953555,-31,72.92103595355502,103.921035953555,103.921035953555,10799.58171366007,521,961,1,Treino
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,404,2,-3,-52,0,95,7,8,9,44,44,-66,550,484,550,delta_alt,484,647.521270440901,-66,97.52127044090105,163.521270440901,163.521270440901,26739.2058866063,550,4356,1,Treino
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,439,35,37,16,34,100,12,12,13,45,63,-87,566,479,566,delta_alt,479,652.960473035551,-87,86.96047303555099,173.960473035551,173.960473035551,30262.24617875266,566,7569,1,Treino
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,469,30,65,62,29,103,15,15,15,21,65,-97,571,474,571,delta_alt,474,626.7172817923745,-97,55.71728179237448,152.7172817923745,152.7172817923745,23322.56815805151,571,9409,1,Treino
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,480,11,41,78,10,103,14,15,15,3,48,-102,569,467,569,delta_alt,467,584.8019872071823,-102,15.80198720718226,117.8019872071823,117.8019872071823,13877.30818996113,569,10404,1,Treino
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,484,4,15,80,4,103,14,14,15,-8,13,-102,563,461,563,delta_alt,461,566.5154168498988,-102,3.51541684989877,105.5154168498988,105.5154168498988,11133.5031930079,563,10404,1,Treino
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,486,2,6,47,2,97,7,8,8,-22,-19,-89,547,458,547,delta_alt,458,512.628319369883,-89,-34.371680630117,54.628319369883,54.628319369883,2984.253277177934,547,7921,1,Treino
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,487,1,3,18,1,97,7,7,8,-29,-37,-89,534,445,534,delta_alt,445,518.9149447576106,-89,-15.08505524238944,73.91494475761056,73.91494475761056,5463.419058520621,534,7921,1,Treino
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,487,0,1,7,0,96,5,6,6,-26,-48,-106,521,415,521,delta_alt,415,502.7687141718193,-106,-18.23128582818072,87.76871417181928,87.76871417181928,7703.347187374511,521,11236,1,Treino
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,487,0,0,3,20,97,3,6,7,-23,-52,-120,511,391,511,delta_alt,391,498.3287431584306,-120,-12.6712568415694,107.3287431584306,107.3287431584306,11519.45910796836,511,14400,1,Treino
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,486,-1,-1,0,32,96,1,2,5,-18,-44,-129,503,374,503,delta_alt,374,486.9383251061381,-129,-16.06167489386189,112.9383251061381,112.9383251061381,12755.06527777975,503,16641,1,Treino
