EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7a_nivel_86472000,inp05_input_7b_nivel_D-2h_86472000,inp06_input_7c_nivel_A-14h_86472000,inp07_input_8a_nivel_86125130,inp08_input_8b_nivel_D-11h_86125130,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
12,1,Treino,2024,10,7,2,0,202410070200,2024-10-07 02:00,330,0,1.383822843822843,480,25,15,100,-9,7,330,337,330.5400693852657,7,0.5400693852657241,-6.459930614734276,6.459930614734276,41.73070354718116,330,49,1,Treino
12,1,Treino,2024,10,7,3,0,202410070300,2024-10-07 03:00,330,0,1.383822843822843,495,30,20,106,-3,7,330,337,341.256049563453,7,11.25604956345296,4.256049563452962,4.256049563452962,18.11395788656814,330,49,1,Treino
12,1,Treino,2024,10,7,4,0,202410070400,2024-10-07 04:00,330,0,1.537668997668997,500,20,15,107,-1,7,330,337,340.7673674197407,7,10.76736741974071,3.767367419740708,3.767367419740708,14.19305727532376,330,49,1,Treino
12,1,Treino,2024,10,7,5,0,202410070500,2024-10-07 05:00,330,0,1.62997668997669,502,7,13,107,-2,7,330,337,335.6982780239598,7,5.698278023959801,-1.301721976040199,1.301721976040199,1.694480102905999,330,49,1,Treino
12,1,Treino,2024,10,7,6,0,202410070600,2024-10-07 06:00,330,0,1.645361305361305,502,2,10,107,-2,8,330,338,334.0894439410899,8,4.089443941089939,-3.910556058910061,3.910556058910061,15.29244868987819,330,64,1,Treino
12,1,Treino,2024,10,7,7,0,202410070700,2024-10-07 07:00,333,3,1.629976689976689,500,-2,5,107,-1,5,333,338,342.1280799565982,5,9.128079956598185,4.128079956598185,4.128079956598185,17.04104412806767,333,25,1,Treino
12,1,Treino,2024,10,7,8,0,202410070800,2024-10-07 08:00,335,2,1.645361305361305,492,-10,-6,100,-8,3,335,338,328.5042119067747,3,-6.495788093225315,-9.495788093225315,9.495788093225315,90.16999151143966,335,9,1,Treino
12,1,Treino,2024,10,7,9,0,202410070900,2024-10-07 09:00,336,1,1.62997668997669,482,-18,-10,100,-7,3,336,339,326.98524284889,3,-9.014757151109961,-12.01475715110996,12.01475715110996,144.354389400148,336,9,1,Treino
12,1,Treino,2024,10,7,10,0,202410071000,2024-10-07 10:00,337,1,1.62997668997669,478,-14,-4,100,-7,2,337,339,329.5696276633145,2,-7.430372336685537,-9.430372336685537,9.430372336685537,88.93192240852383,337,4,1,Treino
12,1,Treino,2024,10,7,13,0,202410071300,2024-10-07 13:00,337,0,1.506899766899767,472,-4,0,106,6,4,337,341,349.1438317875944,4,12.14383178759442,8.143831787594422,8.143831787594422,66.32199618463336,337,16,1,Treino
12,1,Treino,2024,10,7,14,0,202410071400,2024-10-07 14:00,338,1,1.614592074592074,472,-2,1,101,-5,1,338,339,337.0426319411016,1,-0.9573680588983962,-1.957368058898396,1.957368058898396,3.831289717995675,338,1,1,Treino
12,1,Treino,2024,10,7,15,0,202410071500,2024-10-07 15:00,338,0,1.86074592074592,472,0,-10,99,-8,0,338,338,330.6188822577585,0,-7.381117742241486,-7.381117742241486,7.381117742241486,54.48089912483205,338,0,1,Treino
12,1,Treino,2024,10,7,16,0,202410071600,2024-10-07 16:00,338,0,1.72997668997669,472,0,-15,100,-7,1,338,339,331.7071780527237,1,-6.292821947276252,-7.292821947276252,7.292821947276252,53.18525195467419,338,1,1,Treino
12,1,Treino,2024,10,7,17,0,202410071700,2024-10-07 17:00,339,1,1.806899766899767,472,0,-15,90,-17,9,339,348,319.3625820367779,9,-19.63741796322211,-28.63741796322211,28.63741796322211,820.1017076002761,339,81,1,Treino
12,1,Treino,2024,10,7,18,0,202410071800,2024-10-07 18:00,339,0,2.245361305361306,465,-7,-12,88,-19,20,339,359,313.678171581886,20,-25.32182841811402,-45.32182841811402,45.32182841811402,2054.068131160968,339,400,1,Treino
12,1,Treino,2024,10,7,19,0,202410071900,2024-10-07 19:00,341,2,3.399207459207459,456,-16,-11,88,-12,25,341,366,325.9648080872234,25,-15.03519191277655,-40.03519191277655,40.03519191277655,1602.816591492849,341,625,1,Treino
12,1,Treino,2024,10,7,20,0,202410072000,2024-10-07 20:00,342,1,3.553053613053613,443,-22,-13,94,-6,27,342,369,333.1467993327434,27,-8.853200667256601,-35.8532006672566,35.8532006672566,1285.451998086569,342,729,1,Treino
12,1,Treino,2024,10,7,21,0,202410072100,2024-10-07 21:00,341,-1,4.860745920745921,434,-22,-7,102,2,29,341,370,342.3206450670116,29,1.320645067011583,-27.67935493298842,27.67935493298842,766.1466895063502,341,841,1,Treino
12,1,Treino,2024,10,7,22,0,202410072200,2024-10-07 22:00,339,-2,7.42997668997669,430,-13,4,102,-5,31,339,370,334.4308471140573,31,-4.569152885942685,-35.56915288594269,35.56915288594269,1265.164637023565,339,961,1,Treino
12,1,Treino,2024,10,7,23,0,202410072300,2024-10-07 23:00,338,-1,8.937668997668998,436,2,16,103,-4,31,338,369,342.1497571278271,31,4.149757127827115,-26.85024287217288,26.85024287217288,720.9355422946708,338,961,1,Treino
12,1,Treino,2024,10,8,0,0,202410080000,2024-10-08 00:00,339,1,9.537668997668998,446,16,14,103,-3,26,339,365,351.3329141861149,26,12.33291418611486,-13.66708581388514,13.66708581388514,186.7892346441004,339,676,1,Treino
12,1,Treino,2024,10,8,1,0,202410080100,2024-10-08 01:00,348,9,11.06074592074592,458,22,14,103,2,12,348,360,382.5391104989957,12,34.53911049899568,22.53911049899568,22.53911049899568,508.0115020859374,348,144,1,Treino
12,1,Treino,2024,10,8,2,0,202410080200,2024-10-08 02:00,359,11,11.76843822843823,472,26,16,103,4,-2,359,357,399.8925927459729,-2,40.89259274597293,42.89259274597293,42.89259274597293,1839.77451247189,359,4,1,Treino
12,1,Treino,2024,10,8,3,0,202410080300,2024-10-08 03:00,366,7,12.12228438228438,477,19,7,103,3,-9,366,357,394.2318972345287,-9,28.23189723452867,37.23189723452867,37.23189723452867,1386.214171682504,366,81,1,Treino
12,1,Treino,2024,10,8,4,0,202410080400,2024-10-08 04:00,369,3,13.10689976689977,478,6,1,104,14,-10,369,359,400.4269419391335,-10,31.42694193913348,41.42694193913348,41.42694193913348,1716.191518428337,369,100,1,Treino
12,1,Treino,2024,10,8,5,0,202410080500,2024-10-08 05:00,370,1,14.78382284382284,477,0,-1,104,16,-8,370,362,399.0259337679179,-8,29.02593376791788,37.02593376791788,37.02593376791788,1370.919771386241,370,64,1,Treino
12,1,Treino,2024,10,8,6,0,202410080600,2024-10-08 06:00,370,0,15.64536130536131,469,-9,-8,104,16,-2,370,368,394.5887745587581,-2,24.58877455875813,26.58877455875813,26.58877455875813,706.9629325364637,370,4,1,Treino
12,1,Treino,2024,10,8,7,0,202410080700,2024-10-08 07:00,369,-1,16.70689976689977,461,-16,-8,104,10,6,369,375,382.8359129283353,6,13.83591292833535,7.835912928335347,7.835912928335347,61.40153142045303,369,36,1,Treino
12,1,Treino,2024,10,8,8,0,202410080800,2024-10-08 08:00,365,-4,17.38102564102564,457,-12,3,104,2,19,365,384,365.942791144589,19,0.9427911445890231,-18.05720885541098,18.05720885541098,326.0627916479326,365,361,1,Treino
12,1,Treino,2024,10,8,9,0,202410080900,2024-10-08 09:00,360,-5,17.92564102564103,461,0,13,104,2,42,360,402,363.7594954159799,42,3.759495415979927,-38.24050458402007,38.24050458402007,1462.33619084046,360,1764,1,Treino
12,1,Treino,2024,10,8,10,0,202410081000,2024-10-08 10:00,357,-3,18.26153846153846,473,16,25,104,1,53,357,410,368.6351131921548,53,11.63511319215479,-41.36488680784521,41.36488680784521,1711.053860625847,357,2809,1,Treino
12,1,Treino,2024,10,8,11,0,202410081100,2024-10-08 11:00,357,0,18.98461538461539,479,18,15,105,2,53,357,410,375.5373811058208,53,18.53738110582083,-34.46261889417917,34.46261889417917,1187.672101045435,357,2809,1,Treino
12,1,Treino,2024,10,8,12,0,202410081200,2024-10-08 12:00,359,2,19.8923076923077,482,9,7,105,2,50,359,409,377.9698384956858,50,18.96983849568585,-31.03016150431415,31.03016150431415,962.8709229838198,359,2500,1,Treino
12,1,Treino,2024,10,8,13,0,202410081300,2024-10-08 13:00,362,3,19.92307692307693,482,3,-6,105,2,55,362,417,379.5738473784969,55,17.57384737849691,-37.42615262150309,37.42615262150309,1400.716900048043,362,3025,1,Treino
12,1,Treino,2024,10,8,14,0,202410081400,2024-10-08 14:00,368,6,20.13846153846154,482,0,-10,105,2,90,368,458,389.4052103537277,90,21.40521035372774,-68.59478964627226,68.59478964627226,4705.245166616341,368,8100,1,Treino
12,1,Treino,2024,10,8,15,0,202410081500,2024-10-08 15:00,375,7,20.29230769230769,481,-1,-13,106,2,116,375,491,397.4307014374322,116,22.43070143743216,-93.56929856256784,93.56929856256784,8755.21363349096,375,13456,1,Treino
12,1,Treino,2024,10,8,16,0,202410081600,2024-10-08 16:00,384,9,20.23076923076923,475,-7,-20,106,2,107,384,491,407.1323562436909,107,23.13235624369088,-83.86764375630912,83.86764375630912,7033.781669235176,384,11449,1,Treino
12,1,Treino,2024,10,8,17,0,202410081700,2024-10-08 17:00,402,18,20.32307692307692,465,-16,-15,106,2,77,402,479,438.5033349858255,77,36.50333498582552,-40.49666501417448,40.49666501417448,1639.979877270264,402,5929,1,Treino
12,1,Treino,2024,10,8,18,0,202410081800,2024-10-08 18:00,410,8,20.27692307692308,459,-16,-7,107,3,82,410,492,429.9004367115746,82,19.90043671157457,-62.09956328842543,62.09956328842543,3856.355760613155,410,6724,1,Treino
12,1,Treino,2024,10,8,19,0,202410081900,2024-10-08 19:00,410,0,20.26153846153846,450,-15,-8,106,2,110,410,520,413.979026338112,110,3.979026338112021,-106.020973661888,106.020973661888,11240.44685621474,410,12100,1,Treino
12,1,Treino,2024,10,8,20,0,202410082000,2024-10-08 20:00,409,-1,20.26153846153846,437,-22,-5,107,3,129,409,538,411.8818235321111,129,2.881823532111071,-126.1181764678889,126.1181764678889,15905.79443558557,409,16641,1,Treino
12,1,Treino,2024,10,8,21,0,202410082100,2024-10-08 21:00,417,8,20.29230769230769,429,-21,0,107,3,163,417,580,436.9719371195656,163,19.97193711956561,-143.0280628804344,143.0280628804344,20457.02677132949,417,26569,1,Treino
12,1,Treino,2024,10,8,22,0,202410082200,2024-10-08 22:00,458,41,20.32307692307692,428,-9,3,107,2,159,458,617,538.2307000510089,159,80.23070005100885,-78.76929994899115,78.76929994899115,6204.602614454137,458,25281,1,Treino
12,1,Treino,2024,10,8,23,0,202410082300,2024-10-08 23:00,491,33,20.33846153846154,435,6,3,107,2,142,491,633,557.3350530939317,142,66.33505309393172,-75.66494690606828,75.66494690606828,5725.184190298131,491,20164,1,Treino
12,1,Treino,2024,10,9,0,0,202410090000,2024-10-09 00:00,491,0,20.33846153846154,445,17,-2,107,2,154,491,645,496.4346007872861,154,5.434600787286058,-148.5653992127139,148.5653992127139,22071.67784323306,491,23716,1,Treino
12,1,Treino,2024,10,9,1,0,202410090100,2024-10-09 01:00,479,-12,20.81538461538462,451,16,0,107,2,172,479,651,462.4840024201551,172,-16.51599757984491,-188.5159975798449,188.5159975798449,35538.28134352409,479,29584,1,Treino
12,1,Treino,2024,10,9,2,0,202410090200,2024-10-09 02:00,492,13,20.76923076923077,453,8,-1,107,1,170,492,662,518.19496232885,170,26.19496232885001,-143.80503767115,143.80503767115,20679.88885960087,492,28900,1,Treino
12,1,Treino,2024,10,9,3,0,202410090300,2024-10-09 03:00,520,28,20.6,458,7,5,107,1,162,520,682,572.2072086303043,162,52.20720863030431,-109.7927913696957,109.7927913696957,12054.45703674953,520,26244,1,Treino
12,1,Treino,2024,10,9,4,0,202410090400,2024-10-09 04:00,538,18,20.63846153846154,469,16,11,107,1,168,538,706,571.9397674969915,168,33.93976749699152,-134.0602325030085,134.0602325030085,17972.14593876069,538,28224,1,Treino
12,1,Treino,2024,10,9,5,0,202410090500,2024-10-09 05:00,580,42,20.45384615384615,475,17,7,107,0,145,580,725,654.5550735994019,145,74.55507359940191,-70.44492640059809,70.44492640059809,4962.487655585682,580,21025,1,Treino
12,1,Treino,2024,10,9,6,0,202410090600,2024-10-09 06:00,617,37,19.62222222222222,477,8,8,107,1,122,617,739,676.4602658288215,122,59.46026582882155,-62.53973417117845,62.53973417117845,3911.218350201666,617,14884,1,Treino
12,1,Treino,2024,10,9,7,0,202410090700,2024-10-09 07:00,633,16,18.608547008547,478,3,11,107,0,113,633,746,646.5102853365836,113,13.51028533658359,-99.48971466341641,99.48971466341641,9898.203323808013,633,12769,1,Treino
12,1,Treino,2024,10,9,8,0,202410090800,2024-10-09 08:00,645,12,18.45470085470085,477,0,5,107,0,104,645,749,647.8676404577642,104,2.867640457764196,-101.1323595422358,101.1323595422358,10227.75414658005,645,10816,1,Treino
12,1,Treino,2024,10,9,9,0,202410090900,2024-10-09 09:00,651,6,17.13162393162393,477,-1,9,107,0,98,651,749,641.0002140033816,98,-9.999785996618357,-107.9997859966184,107.9997859966184,11663.95377531536,651,9604,1,Treino
12,1,Treino,2024,10,9,10,0,202410091000,2024-10-09 10:00,662,11,14.59316239316239,476,-1,12,107,0,85,662,747,659.9419523160371,85,-2.058047683962855,-87.05804768396285,87.05804768396285,7579.10366654315,662,7225,1,Treino
12,1,Treino,2024,10,9,11,0,202410091100,2024-10-09 11:00,682,20,13.08547008547008,475,-2,7,107,0,58,682,740,694.1109566145116,58,12.11095661451157,-45.88904338548843,45.88904338548843,2105.80430283524,682,3364,1,Treino
12,1,Treino,2024,10,9,12,0,202410091200,2024-10-09 12:00,706,24,12.54700854700854,475,-1,1,107,0,21,706,727,722.8417307494988,21,16.84173074949877,-4.158269250501235,4.158269250501235,17.2912031596641,706,441,1,Treino
12,1,Treino,2024,10,9,13,0,202410091300,2024-10-09 13:00,725,19,11.208547008547,474,-1,-8,107,0,0,725,725,728.560782061306,0,3.560782061305986,3.560782061305986,3.560782061305986,12.67916888811851,725,0,1,Treino
12,1,Treino,2024,10,9,14,0,202410091400,2024-10-09 14:00,739,14,10.9008547008547,473,-2,-11,107,0,-12,739,727,730.5855375925944,-12,-8.414462407405608,3.585537592594392,3.585537592594392,12.85607982790759,739,144,1,Treino
12,1,Treino,2024,10,9,15,0,202410091500,2024-10-09 15:00,746,7,10.96239316239316,472,-2,-7,107,0,-22,746,724,723.5007306781594,-22,-22.49926932184064,-0.499269321840643,0.499269321840643,0.2492698557312155,746,484,1,Treino
12,1,Treino,2024,10,9,16,0,202410091600,2024-10-09 16:00,749,3,10.54700854700855,472,-1,-2,108,1,-31,749,718,720.4997005968977,-31,-28.5002994031023,2.499700596897696,2.499700596897696,6.2485030741307,749,961,1,Treino
12,1,Treino,2024,10,9,17,0,202410091700,2024-10-09 17:00,749,0,9.331623931623932,471,-1,-6,107,0,-34,749,715,712.21457051368,-34,-36.78542948632003,-2.785429486320027,2.785429486320027,7.758617423261048,749,1156,1,Treino
12,1,Treino,2024,10,9,18,0,202410091800,2024-10-09 18:00,747,-2,8.931623931623932,471,-1,-11,108,1,-34,747,713,707.6326201474512,-34,-39.36737985254877,-5.367379852548765,5.367379852548765,28.80876648154641,747,1156,1,Treino
12,1,Treino,2024,10,9,19,0,202410091900,2024-10-09 19:00,740,-7,8.377777777777778,471,0,-6,108,1,-31,740,709,692.0937808192334,-31,-47.90621918076658,-16.90621918076658,16.90621918076658,285.8202469881199,740,961,1,Treino
12,1,Treino,2024,10,9,20,0,202410092000,2024-10-09 20:00,727,-13,7.993162393162396,471,0,-2,109,2,-30,727,697,670.6343664777282,-30,-56.36563352227176,-26.36563352227176,26.36563352227176,695.1466310307407,727,900,1,Treino
12,1,Treino,2024,10,9,21,0,202410092100,2024-10-09 21:00,725,-2,7.654700854700856,470,-1,-2,109,2,-47,725,678,690.0976656153003,-47,-34.90233438469966,12.09766561530034,12.09766561530034,146.3535133396202,725,2209,1,Treino
12,1,Treino,2024,10,9,22,0,202410092200,2024-10-09 22:00,727,2,7.670085470085471,470,-1,1,109,2,-63,727,664,699.9795409035233,-63,-27.02045909647666,35.97954090352334,35.97954090352334,1294.527363628309,727,3969,1,Treino
12,1,Treino,2024,10,9,23,0,202410092300,2024-10-09 23:00,724,-3,7.470085470085469,469,-1,-1,109,2,-67,724,657,687.3179977253257,-67,-36.68200227467435,30.31799772532565,30.31799772532565,919.1809860728515,724,4489,1,Treino
12,1,Treino,2024,10,10,0,0,202410100000,2024-10-10 00:00,718,-6,6.993162393162393,469,-1,1,109,2,-64,718,654,676.1067390840714,-64,-41.89326091592864,22.10673908407136,22.10673908407136,488.7079129312084,718,4096,1,Treino
12,1,Treino,2024,10,10,1,0,202410100100,2024-10-10 01:00,715,-3,7.847008547008548,471,2,3,109,2,-63,715,652,680.5143663907626,-63,-34.48563360923742,28.51436639076258,28.51436639076258,813.0690906666504,715,3969,1,Treino
12,1,Treino,2024,10,10,2,0,202410100200,2024-10-10 02:00,713,-2,7.908547008547009,475,6,4,109,2,-63,713,650,681.687133962969,-63,-31.31286603703097,31.68713396296903,31.68713396296903,1004.074458787145,713,3969,1,Treino
12,1,Treino,2024,10,10,3,0,202410100300,2024-10-10 03:00,709,-4,7.831623931623932,477,6,3,109,1,-64,709,645,672.6603049630206,-64,-36.33969503697938,27.66030496302062,27.66030496302062,765.0924706473032,709,4096,1,Treino
12,1,Treino,2024,10,10,4,0,202410100400,2024-10-10 04:00,697,-12,7.816239316239316,477,2,1,109,2,-66,697,631,646.4375921035769,-66,-50.56240789642311,15.43759210357689,15.43759210357689,238.3192499564195,697,4356,1,Treino
12,1,Treino,2024,10,10,5,0,202410100500,2024-10-10 05:00,678,-19,7.647008547008547,477,0,1,110,2,-64,678,614,615.7449435169424,-64,-62.25505648305761,1.744943516942385,1.744943516942385,3.04482787731926,678,4096,1,Treino
12,1,Treino,2024,10,10,6,0,202410100600,2024-10-10 06:00,664,-14,7.698290598290598,477,0,0,111,3,-70,664,594,614.676581668165,-70,-49.323418331835,20.676581668165,20.676581668165,427.5210294802969,664,4900,1,Treino
12,1,Treino,2024,10,10,7,0,202410100700,2024-10-10 07:00,657,-7,7.742735042735043,477,0,1,111,2,-82,657,575,620.9188926116121,-82,-36.08110738838786,45.91889261161214,45.91889261161214,2108.544698676767,657,6724,1,Treino
12,1,Treino,2024,10,10,8,0,202410100800,2024-10-10 08:00,654,-3,7.711965811965812,477,0,0,111,2,-85,654,569,625.964164230382,-85,-28.03583576961796,56.96416423038204,56.96416423038204,3244.916006465936,654,7225,1,Treino
12,1,Treino,2024,10,10,9,0,202410100900,2024-10-10 09:00,652,-2,7.696581196581197,478,1,1,111,2,-73,652,579,626.4334945378386,-73,-25.56650546216144,47.43349453783856,47.43349453783856,2249.93640407116,652,5329,1,Treino
12,1,Treino,2024,10,10,10,0,202410101000,2024-10-10 10:00,650,-2,7.665811965811966,478,1,0,111,2,-64,650,586,624.5645180732243,-64,-25.43548192677565,38.56451807322435,38.56451807322435,1487.222054220048,650,4096,1,Treino
12,1,Treino,2024,10,10,11,0,202410101100,2024-10-10 11:00,645,-5,7.835042735042736,477,-1,0,111,2,-78,645,567,613.8658872455778,-78,-31.13411275442218,46.86588724557782,46.86588724557782,2196.411387315214,645,6084,1,Treino
12,1,Treino,2024,10,10,12,0,202410101200,2024-10-10 12:00,631,-14,7.942735042735043,478,0,1,111,2,-93,631,538,584.3173410693813,-93,-46.68265893061869,46.31734106938131,46.31734106938131,2145.296083737397,631,8649,1,Treino
12,1,Treino,2024,10,10,14,0,202410101400,2024-10-10 14:00,594,-20,7.542735042735043,481,3,2,112,3,-85,594,509,542.1343630047602,-85,-51.86563699523981,33.13436300476019,33.13436300476019,1097.886011731221,594,7225,1,Treino
12,1,Treino,2024,10,10,15,0,202410101500,2024-10-10 15:00,575,-19,7.496581196581196,481,2,-2,112,3,-52,575,523,526.7076872340377,-52,-48.29231276596227,3.707687234037735,3.707687234037735,13.74694462544639,575,2704,1,Treino
12,1,Treino,2024,10,10,16,0,202410101600,2024-10-10 16:00,569,-6,7.358119658119658,479,-2,-6,113,3,-32,569,537,545.4028283978824,-32,-23.59717160211756,8.402828397882445,8.402828397882445,70.60752508425965,569,1024,1,Treino
12,1,Treino,2024,10,10,17,0,202410101700,2024-10-10 17:00,579,10,7.373504273504273,477,-4,-4,114,3,-31,579,548,585.1535584117514,-31,6.153558411751419,37.15355841175142,37.15355841175142,1380.386902655425,579,961,1,Treino
12,1,Treino,2024,10,10,18,0,202410101800,2024-10-10 18:00,586,7,7.735897435897436,475,-4,-2,114,3,-37,586,549,586.0604542866557,-37,0.06045428665572672,37.06045428665573,37.06045428665573,1373.477271933299,586,1369,1,Treino
12,1,Treino,2024,10,10,19,0,202410101900,2024-10-10 19:00,567,-19,7.58034188034188,478,1,3,114,3,-22,567,545,520.5564700146444,-22,-46.44352998535555,-24.44352998535555,24.44352998535555,597.4861581449761,567,484,1,Treino
12,1,Treino,2024,10,10,20,0,202410102000,2024-10-10 20:00,538,-29,7.595726495726495,494,19,16,114,3,-5,538,533,480.2663636020301,-5,-57.73363639796992,-52.73363639796992,52.73363639796992,2780.836407753298,538,25,1,Treino
12,1,Treino,2024,10,10,21,0,202410102100,2024-10-10 21:00,514,-24,8.226495726495726,505,27,11,116,5,4,514,518,473.3779115057932,4,-40.62208849420676,-44.62208849420676,44.62208849420676,1991.13078158482,514,16,1,Treino
12,1,Treino,2024,10,10,22,0,202410102200,2024-10-10 22:00,509,-5,8.564957264957265,509,15,4,116,5,-4,509,505,501.9692727895838,-4,-7.030727210416217,-3.030727210416217,3.030727210416217,9.185307423957262,509,16,1,Treino
12,1,Treino,2024,10,10,23,0,202410102300,2024-10-10 23:00,523,14,9.58034188034188,510,5,0,116,5,-25,523,498,548.4003442349534,-25,25.40034423495342,50.40034423495342,50.40034423495342,2540.194699001803,523,625,1,Treino
12,1,Treino,2024,10,11,2,0,202410110200,2024-10-11 02:00,549,1,13.72649572649573,508,-2,-2,121,9,-47,549,502,553.1550257923287,-47,4.155025792328729,51.15502579232873,51.15502579232873,2616.836663813818,549,2209,1,Treino
12,1,Treino,2024,10,11,3,0,202410110300,2024-10-11 03:00,545,-4,14.24957264957265,500,-9,-9,125,12,-44,545,501,543.2408717738033,-44,-1.759128226196708,42.24087177380329,42.24087177380329,1784.291248210892,545,1936,1,Treino
12,1,Treino,2024,10,11,4,0,202410110400,2024-10-11 04:00,533,-12,13.72649572649573,494,-14,-8,134,20,-41,533,492,529.6495195899306,-41,-3.350480410069395,37.64951958993061,37.64951958993061,1417.486325352568,533,1681,1,Treino
12,1,Treino,2024,10,11,5,0,202410110500,2024-10-11 05:00,518,-15,13.26495726495727,493,-7,-1,144,30,-42,518,476,530.4755367338544,-42,12.47553673385437,54.47553673385437,54.47553673385437,2967.584102441517,518,1764,1,Treino
12,1,Treino,2024,10,11,6,0,202410110600,2024-10-11 06:00,505,-13,12.91111111111111,493,-1,2,153,39,-46,505,459,541.4607797566422,-46,36.46077975664218,82.46077975664218,82.46077975664218,6799.780198073449,505,2116,1,Treino
19,1,Treino,2025,8,20,14,0,202508201400,2025-08-20 14:00,269,-23,9.475000000000003,284,-1,-1,89,2,98,269,367,249.5318418129076,98,-19.4681581870924,-117.4681581870924,117.4681581870924,13798.76818786776,269,9604,1,Treino
19,1,Treino,2025,8,20,15,0,202508201500,2025-08-20 15:00,259,-10,9.04166666666667,284,-1,-1,89,2,111,259,370,263.3187352394485,111,4.318735239448529,-106.6812647605515,106.6812647605515,11380.89225091088,259,12321,1,Treino
19,1,Treino,2025,8,20,16,0,202508201600,2025-08-20 16:00,285,26,8.991666666666669,283,-1,16,89,2,88,285,373,351.916183306703,88,66.91618330670303,-21.08381669329697,21.08381669329697,444.5273263565479,285,7744,1,Treino
19,1,Treino,2025,8,20,17,0,202508201700,2025-08-20 17:00,328,43,8.958333333333334,315,31,49,89,1,49,328,377,433.0165481666015,49,105.0165481666015,56.01654816660152,56.01654816660152,3137.853668501189,328,2401,1,Treino
19,1,Treino,2025,8,20,18,0,202508201800,2025-08-20 18:00,349,21,8.958333333333334,381,98,76,89,2,35,349,384,434.601591019324,35,85.60159101932402,50.60159101932402,50.60159101932402,2560.521013686933,349,1225,1,Treino
19,1,Treino,2025,8,20,19,0,202508201900,2025-08-20 19:00,356,7,8.958333333333334,413,98,45,89,2,36,356,392,408.1199974763456,36,52.11999747634559,16.11999747634559,16.11999747634559,259.8543186373881,356,1296,1,Treino
19,1,Treino,2025,8,20,20,0,202508202000,2025-08-20 20:00,359,3,8.891666666666667,436,55,41,90,4,36,359,395,391.840181203883,36,32.84018120388305,-3.159818796116951,3.159818796116951,9.98445482429398,359,1296,1,Treino
19,1,Treino,2025,8,20,21,0,202508202100,2025-08-20 21:00,362,3,8.891666666666667,447,34,24,90,4,36,362,398,386.1112306620955,36,24.11123066209552,-11.88876933790448,11.88876933790448,141.3428363698977,362,1296,1,Treino
19,1,Treino,2025,8,20,22,0,202508202200,2025-08-20 22:00,367,5,8.891666666666667,453,17,13,90,3,34,367,401,386.8419301570063,34,19.84193015700635,-14.15806984299365,14.15806984299365,200.4509416790864,367,1156,1,Treino
19,1,Treino,2025,8,20,23,0,202508202300,2025-08-20 23:00,370,3,8.875000000000002,453,6,4,90,2,32,370,402,380.6702385015792,32,10.67023850157921,-21.32976149842079,21.32976149842079,454.9587255795141,370,1024,1,Treino
19,1,Treino,2025,8,21,0,0,202508210000,2025-08-21 00:00,373,3,8.875000000000002,452,-1,0,90,2,30,373,403,381.1634795732243,30,8.163479573224322,-21.83652042677568,21.83652042677568,476.8336243489915,373,900,1,Treino
19,1,Treino,2025,8,21,1,0,202508210100,2025-08-21 01:00,377,4,8.875000000000002,446,-7,-5,90,1,31,377,408,383.5676267330331,31,6.56762673303308,-24.43237326696692,24.43237326696692,596.9408634563998,377,961,1,Treino
19,1,Treino,2025,8,21,2,0,202508210200,2025-08-21 02:00,384,7,8.875000000000002,412,-40,-34,90,1,34,384,418,385.9166279413009,34,1.916627941300931,-32.08337205869907,32.08337205869907,1029.342762656912,384,1156,1,Treino
19,1,Treino,2025,8,21,3,0,202508210300,2025-08-21 03:00,392,8,8.683333333333335,384,-62,-28,90,1,30,392,422,391.1370693330618,30,-0.8629306669381549,-30.86293066693815,30.86293066693815,952.5204893522316,392,900,1,Treino
19,1,Treino,2025,8,21,4,0,202508210400,2025-08-21 04:00,395,3,8.683333333333335,372,-40,-11,90,1,11,395,406,392.4834541472596,11,-2.516545852740364,-13.51654585274036,13.51654585274036,182.6970117892327,395,121,1,Treino
19,1,Treino,2025,8,21,5,0,202508210500,2025-08-21 05:00,398,3,8.683333333333335,371,-13,-1,90,1,-2,398,396,403.0351810772314,-2,5.035181077231414,7.035181077231414,7.035181077231414,49.49377278943496,398,4,1,Treino
19,1,Treino,2025,8,21,6,0,202508210600,2025-08-21 06:00,401,3,8.683333333333335,368,-4,-2,90,1,6,401,407,408.1601748398172,6,7.160174839817159,1.160174839817159,1.160174839817159,1.346005658944772,401,36,1,Treino
19,1,Treino,2025,8,21,7,0,202508210700,2025-08-21 07:00,402,1,8.683333333333335,365,-6,-35,90,0,31,402,433,401.0543079673993,31,-0.9456920326007321,-31.94569203260073,31.94569203260073,1020.52723944177,402,961,1,Treino
