EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7a_nivel_86472000,inp05_input_7b_nivel_D-2h_86472000,inp06_input_7c_nivel_A-14h_86472000,inp07_input_8a_nivel_86125130,inp08_input_8b_nivel_D-11h_86125130,inp09_input_12_nivel_D-2h_86472600,inp10_input_13_nivel_D-4h_86472600,inp11_input_16_nivel_A-1h_86472600,inp12_input_17_nivel_A-2h_86472600,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,3,Teste,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,1279,164,62,214,85,230,382,8.771000000000186,19.38550000000009,265,982,1247,1306.802753818008,265,324.8027538180083,59.80275381800834,59.80275381800834,3576.369364217311,982,70225,3,Teste
3,3,Teste,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,1325,109,42,214,79,194.3855000000001,405,-44.38550000000009,-35.61449999999991,193,1057,1250,1248.995184379939,193,191.995184379939,-1.004815620060981,1.004815620060981,1.009654430318534,1057,37249,3,Teste
3,3,Teste,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,1369,90,38,216,72,124,354,-26,-70.38550000000009,143,1106,1249,1250.569818755661,143,144.5698187556613,1.569818755661345,1.569818755661345,2.464330925626133,1106,20449,3,Teste
3,3,Teste,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,1408,83,29,215,51,88,282.3855000000001,-10,-36,100,1145,1245,1255.553904190313,100,110.5539041903126,10.55390419031255,10.55390419031255,111.3848936582968,1145,10000,3,Teste
3,3,Teste,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,1434,65,11,218,39,73,197,-5,-15,60,1179,1239,1259.657475612528,60,80.65747561252783,20.65747561252783,20.65747561252783,426.7312986821822,1179,3600,3,Teste
3,3,Teste,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,1452,44,-4,218,34,61,149,-7,-12,24,1206,1230,1251.401090268176,24,45.4010902681764,21.4010902681764,21.4010902681764,458.0066646666348,1206,576,3,Teste
3,3,Teste,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,1460,26,-25,219,29,47,120,-7,-14,-3,1226,1223,1240.624921712166,-3,14.62492171216581,17.62492171216581,17.62492171216581,310.6378653599739,1226,9,3,Teste
3,3,Teste,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,1457,-3,-44,223,17,21,68,-7,-13,-49,1247,1198,1206.587674877838,-49,-40.41232512216175,8.587674877838253,8.587674877838253,73.74815980745426,1247,2401,3,Teste
3,3,Teste,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,1449,-10,-68,227,18,10,44,-4,-11,-70,1250,1180,1204.982661330323,-70,-45.0173386696772,24.9826613303228,24.9826613303228,624.1333671456061,1250,4900,3,Teste
3,3,Teste,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,1450,-7,-85,228,15,2,23,-4,-8,-86,1249,1163,1192.819122645167,-86,-56.18087735483346,29.81912264516654,29.81912264516654,889.1800753274842,1249,7396,3,Teste
3,3,Teste,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,1446,-3,-118,228,14,-5,5,-3,-7,-105,1245,1140,1183.224925913229,-105,-61.7750740867707,43.2249259132293,43.2249259132293,1868.394220204162,1245,11025,3,Teste
3,3,Teste,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,1432,-18,-206,226,12,-10,-8,-2,-5,-122,1239,1117,1161.862427013587,-122,-77.13757298641303,44.86242701358697,44.86242701358697,2012.637357549418,1239,14884,3,Teste
3,3,Teste,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,1427,-19,-106,226,10,-15,-20,-3,-5,-137,1230,1093,1149.166761766544,-137,-80.83323823345563,56.16676176654437,56.16676176654437,3154.70512733975,1230,18769,3,Teste
3,3,Teste,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,1409,-23,-81,225,10,-16,-26,2,-1,-155,1223,1068,1153.515085738855,-155,-69.4849142611447,85.5150857388553,85.5150857388553,7312.829888923774,1223,24025,3,Teste
3,3,Teste,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,1388,-39,-67,223,5,-19,-34,-5,-3,-163.3824,1211,1047.6176,1112.428527748253,-163.3824,-98.57147225174663,64.81092774825333,64.81092774825333,4200.456355589314,1211,26693.80862975999,3,Teste
3,3,Teste,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,1366,-43,-66,221,3,-25,-41,-1,-6,-167,1198,1031,1098.839960541187,-167,-99.16003945881334,67.83996054118666,67.83996054118666,4602.260246229763,1198,27889,3,Teste
3,3,Teste,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,1341,-47,-64,217,-2,-31,-50,-5,-6,-160,1180,1020,1058.085784373898,-160,-121.9142156261018,38.08578437389815,38.08578437389815,1450.526971375064,1180,25600,3,Teste
3,3,Teste,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,603,-16,10,123,-5,-1,18,-5,-10,-46,515,469,473.501879478787,-46,-41.49812052121297,4.501879478787032,4.501879478787032,20.2669188415238,515,2116,3,Teste
3,3,Teste,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,596,-16,33,123,-5,-8,1,-2,-7,-46,510,464,470.2215607316182,-46,-39.77843926838182,6.221560731618183,6.221560731618183,38.70781793721338,510,2116,3,Teste
3,3,Teste,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,590,-13,20,122,-4,-11,-12,-1,-3,-44,504,460,466.6413480381958,-44,-37.35865196180418,6.641348038195815,6.641348038195815,44.1075037644474,504,1936,3,Teste
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,410,29,11,93,4,25,39,-1,3,128,306,434,380.297694119235,128,74.29769411923496,-53.70230588076504,53.70230588076504,2883.937656911251,306,16384,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,425,31,13,94,5,26,48,2,1,121,320,441,398.6193990436229,121,78.61939904362293,-42.38060095637707,42.38060095637707,1796.115337423669,320,14641,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,464,54,50,98,9,32,57,4,6,112,338,450,436.547077547612,112,98.54707754761205,-13.45292245238795,13.45292245238795,180.9811225099639,338,12544,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,487,62,38,109,20,37,63,1,5,89,357,446,471.7256128906176,89,114.7256128906176,25.72561289061764,25.72561289061764,661.8071585979125,357,7921,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,496,32,17,114,25,45,77,7,8,64,383,447,509.3045598449124,64,126.3045598449124,62.30455984491243,62.30455984491243,3881.858177468275,383,4096,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,499,12,4,118,29,53,90,1,8,40,410,450,529.0008292925224,40,119.0008292925224,79.00082929252244,79.00082929252244,6241.131028906271,410,1600,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,497,1,-2,120,31,43,88,-11,-10,32,426,458,511.8046435413881,32,85.80464354138815,53.80464354138815,53.80464354138815,2894.939666615841,426,1024,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,507,8,5,121,32,22,75,-10,-21,44,432,476,504.7461206620999,44,72.74612066209988,28.74612066209988,28.74612066209988,826.3394531200058,432,1936,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,507,10,-4,123,34,8,51,-4,-14,67,434,501,511.1596565704597,67,77.15965657045967,10.15965657045967,10.15965657045967,103.2186216296844,434,4489,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,509,2,-9,125,35,9,31,5,1,99,441,540,537.0123596402345,99,96.01235964023454,-2.987640359765464,2.987640359765464,8.925994919299514,441,9801,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,511,4,-13,130,39,16,24,2,7,124,450,574,556.7801678083035,124,106.7801678083035,-17.21983219169647,17.21983219169647,296.522620710186,450,15376,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,515,6,-6,137,44,5,14,-13,-11,159,446,605,527.0529381878099,159,81.0529381878099,-77.9470618121901,77.9470618121901,6075.744445153384,446,25281,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,523,12,1,146,52,-3,13,5,-8,189,447,636,572.9154499020071,189,125.9154499020071,-63.08455009799286,63.08455009799286,3979.660461066171,447,35721,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,540,25,4,164,66,4,9,2,7,228,450,678,608.6901987608535,228,158.6901987608535,-69.30980123914651,69.30980123914651,4803.848547809995,450,51984,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,562,39,6,190,81,11,8,5,7,298,458,756,661.787899465962,298,203.787899465962,-94.21210053403797,94.21210053403797,8875.919887035678,458,88804,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,592,52,15,221,107,26,30,10,15,443,476,919,742.634844476734,443,266.634844476734,-176.365155523266,176.365155523266,31104.66808274581,476,196249,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,626,64,-5,246,128,43,54,7,17,632,501,1133,806.276245775089,632,305.276245775089,-326.723754224911,326.723754224911,106748.41157482,501,399424,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,660,68,11,279,159,64,90,14,21,786,540,1326,904.6859287516352,786,364.6859287516352,-421.3140712483648,421.3140712483648,177505.5466318722,540,617796,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,691,65,22,304,183,73,116,-5,9,973,574,1547,947.9709669023932,973,373.9709669023932,-599.0290330976068,599.0290330976068,358835.7824938537,574,946729,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,732,72,38,313,190,65,129,-3,-8,1143,605,1748,985.013471084389,1143,380.013471084389,-762.986528915611,762.986528915611,582148.4433066924,605,1306449,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,804,113,74,323,198,62,135,0,-3,1269,636,1905,1034.016811797959,1269,398.0168117979588,-870.9831882020412,870.9831882020412,758611.7141305923,636,1610361,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,941,209,127,332,202,73,138,11,11,1355,678,2033,1111.848210710992,1355,433.8482107109921,-921.1517892890079,921.1517892890079,848520.6189103407,678,1836025,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,1224,420,283,349,212,120,182,36,47,1379,756,2135,1264.031518749078,1379,508.0315187490776,-870.9684812509224,870.9684812509224,758586.0953325384,756,1901641,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,1462,521,236,368,222,241,314,85,121,1288,919,2207,1495.095001523277,1288,576.0950015232766,-711.9049984767234,711.9049984767234,506808.7268561436,919,1658944,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,1708,484,244,388,224,377,497,51,136,1144,1133,2277,1712.120904442599,1144,579.1209044425993,-564.8790955574007,564.8790955574007,319088.392597747,1133,1308736,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,2704,146,25,445,122,174,459,-30,-56,75,2207,2282,2397.247355041971,75,190.2473550419709,115.2473550419709,115.2473550419709,13281.95284417009,2207,5625,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,2736,91,1,435,103,142,372,-2,-32,-30.55229999999983,2277,2246.4477,2434.680239305583,-30.55229999999983,157.6802393055832,188.232539305583,188.232539305583,35431.48885342786,2277,933.4430352899898,1,Treino
